NSAID RA DEC redshift mstars sfr sfr_err rvir log_sSFR color
481707 192.137318 26.115470 0.02135 9.56 0.58 0.00 1.16590 -9.80 blue
541858 180.283919 20.405032 0.02267 9.70 0.00 1.00 1.22866 -12.90 red
481715 192.937401 27.018318 0.02135 9.66 0.49 0.00 1.21082 -9.97 blue
538261 184.501672 18.495914 0.02335 9.52 0.42 0.00 1.14592 -9.90 blue
481719 192.584387 26.749915 0.02369 9.60 0.57 0.00 1.18011 -9.84 blue
517143 170.599218 24.879917 0.02476 8.96 0.05 0.00 0.94024 -10.23 blue
664976 180.481223 20.747905 0.02409 10.56 0.44 0.00 2.10635 -10.92 red
517151 170.189931 24.517708 0.02651 10.02 0.13 0.00 1.41220 -10.92 red
541938 181.170417 20.155284 0.02553 9.27 0.01 1.00 1.04399 -11.54 red
542189 180.990707 20.312497 0.02466 10.13 0.01 1.00 1.49729 -12.35 red
538556 186.145397 17.143557 0.02099 9.00 0.31 0.00 0.95304 -9.51 blue
542192 181.020566 20.246778 0.02233 9.95 0.02 1.00 1.36794 -11.65 red
542219 181.437738 20.357593 0.02530 9.03 1.41 0.00 0.96242 -8.89 blue
516110 167.764362 19.191564 0.02081 10.03 1.44 0.00 1.42129 -9.87 blue
481771 192.343292 26.743955 0.02404 9.31 0.01 0.00 1.06036 -11.59 red
516139 168.419288 19.809868 0.02684 9.11 0.00 1.00 0.98729 -12.10 red
481897 191.449338 28.419284 0.02606 9.69 0.68 0.00 1.22287 -9.86 blue
537743 180.522689 17.823228 0.02294 10.78 0.32 0.00 2.94843 -11.27 red
482007 192.932439 27.962822 0.02309 10.39 0.00 1.00 1.77930 -12.89 red
659872 171.206909 23.945245 0.02362 11.01 2.57 0.00 4.54332 -10.60 red
518268 170.868348 23.371759 0.02106 8.59 0.06 0.00 0.83118 -9.78 blue
551922 195.378548 24.629835 0.02537 8.81 0.25 0.00 0.89320 -9.41 blue
553107 205.213159 24.473312 0.02704 10.73 3.26 0.00 2.69150 -10.22 blue
553127 205.377770 24.342945 0.02706 8.98 0.29 0.00 0.94505 -9.52 blue
629482 194.402262 27.031366 0.02453 10.32 0.16 0.00 1.68115 -11.12 red
482522 193.654341 27.317511 0.02497 9.20 0.03 0.00 1.02034 -10.77 red
516816 169.595058 23.540918 0.02183 10.27 0.00 1.00 1.62324 -13.20 red
482537 192.981387 26.782901 0.02026 9.55 0.03 0.00 1.15924 -11.12 red
543219 190.557553 18.937708 0.02228 9.25 0.36 0.00 1.03860 -9.70 blue
516860 169.364330 23.346727 0.02232 9.30 0.00 1.00 1.05915 -12.79 red
482546 192.782204 27.320210 0.02085 8.49 19302737842911.51 -99.00 0.80254 4.80 blue
516901 168.691579 23.404541 0.02254 9.55 0.00 1.00 1.15908 -12.60 red
482625 193.954178 27.905861 0.02313 10.19 0.04 0.00 1.54908 -11.55 red
482695 194.711527 28.084034 0.02026 9.99 68935671359248.30 -99.00 1.39429 3.85 blue
482719 194.783112 27.854958 0.02193 10.36 0.36 0.00 1.73707 -10.80 red
672893 195.987480 26.729552 0.02204 8.85 0.49 0.00 0.90433 -9.16 blue
482839 194.842078 26.797093 0.02151 9.30 30492289280167.01 -99.00 1.05846 4.18 blue
482854 194.531432 26.326839 0.01902 9.82 0.02 0.00 1.29575 -11.60 red
482995 194.199424 28.192145 0.01941 8.97 0.01 0.00 0.94629 -11.10 red
519650 172.559841 23.802182 0.02494 9.38 1.47 0.00 1.08897 -9.22 blue
511063 161.093455 21.822619 0.01934 8.98 0.01 0.00 0.94929 -11.16 red
519685 172.164447 23.670901 0.02148 9.18 0.17 0.00 1.01385 -9.95 blue
519686 172.402145 23.732222 0.02455 9.59 0.86 0.00 1.17463 -9.65 blue
539447 190.667494 18.231203 0.02194 8.99 0.22 0.00 0.95110 -9.66 blue
540392 197.245470 18.328998 0.02247 8.92 0.41 0.00 0.92818 -9.31 blue
518216 171.017954 24.096564 0.02442 10.16 0.58 0.00 1.51917 -10.39 blue
518228 170.911105 24.157973 0.02601 10.03 0.27 0.00 1.41783 -10.60 red
541018 201.293051 17.053287 0.02750 10.19 3.28 0.00 1.54149 -9.67 blue
518247 170.815650 24.034789 0.02499 9.43 0.18 0.00 1.10706 -10.16 blue
511614 160.962888 21.468378 0.02498 10.31 7.75 0.00 1.66918 -9.42 blue
626415 170.609789 24.299077 0.02515 11.13 3.89 0.00 5.84363 -10.54 red
520243 174.316800 19.619536 0.02048 9.25 0.00 1.00 1.03992 -11.78 red
541481 203.694076 17.561611 0.02669 9.34 0.50 0.00 1.07098 -9.64 blue
498104 161.132175 26.085715 0.02036 9.10 0.40 0.00 0.98794 -9.50 blue
512057 162.923966 18.480813 0.02031 10.99 2.31 0.00 4.44975 -10.63 red
677101 205.933958 25.392142 0.02714 10.78 0.84 0.00 2.93670 -10.86 red
540671 198.884578 17.556318 0.02331 9.62 0.25 0.00 1.19132 -10.22 blue
541841 180.427335 21.023541 0.02298 9.20 0.00 1.00 1.02101 -11.74 red
512542 162.250747 22.288150 0.02542 9.73 0.37 0.00 1.24506 -10.16 blue
541874 180.424611 20.404991 0.02254 10.26 0.83 0.00 1.61974 -10.34 blue
545170 201.255016 18.712479 0.02240 9.54 0.23 0.00 1.15639 -10.18 blue
541972 181.758664 20.658856 0.02500 9.60 0.22 0.00 1.18162 -10.27 blue
542186 181.475930 20.572534 0.02385 11.01 0.83 0.00 4.62782 -11.10 red
665273 181.057690 20.209703 0.02180 10.39 0.57 0.00 1.77459 -10.63 red
542216 181.405995 20.555709 0.02410 10.90 0.10 0.00 3.66942 -11.90 red
521026 175.895120 23.944327 0.02251 9.43 0.07 0.00 1.11092 -10.56 red
512736 162.778270 23.697606 0.02428 9.76 2.18 0.00 1.25920 -9.42 blue
542523 183.361491 20.125110 0.02462 8.75 0.01 0.00 0.87471 -10.62 red
521412 175.321591 18.820354 0.02692 8.79 0.00 1.00 0.88471 -11.41 red
545695 205.999641 17.841570 0.02611 10.50 1.93 0.00 1.96805 -10.22 blue
520196 173.723149 20.488060 0.02276 10.19 2.14 0.00 1.54794 -9.86 blue
545735 205.584412 17.464018 0.02656 9.99 0.11 0.00 1.39262 -10.96 red
520217 174.289807 19.897953 0.02093 9.91 0.42 0.00 1.34554 -10.29 blue
541716 181.018584 19.963820 0.02176 9.13 0.35 0.00 0.99536 -9.58 blue
545878 204.018812 18.314347 0.02331 8.97 0.56 0.00 0.94378 -9.22 blue
661944 174.225048 19.926332 0.02082 9.33 0.62 0.00 1.07040 -9.54 blue
541891 180.920192 20.396304 0.02341 9.29 35661573985454.89 -99.00 1.05490 4.26 blue
662963 175.904118 19.604641 0.02195 10.36 0.47 0.00 1.72855 -10.68 red
546133 181.001564 22.124831 0.02164 8.63 0.15 0.00 0.84018 -9.45 blue
521774 175.431012 21.165638 0.02165 10.06 0.00 1.00 1.44687 -12.64 red
542161 180.944912 20.511128 0.02472 9.23 40676596746482.24 -99.00 1.03085 4.38 blue
541937 181.107047 20.263597 0.02378 9.53 0.00 1.00 1.14838 -12.90 red
542141 181.106768 19.381370 0.02189 9.20 1.24 0.00 1.02279 -9.11 blue
521260 175.043392 25.309612 0.02248 10.63 0.02 1.00 2.28885 -12.30 red
542170 180.806936 19.965341 0.02235 9.12 0.00 1.00 0.99347 -12.09 red
521266 175.078409 25.392020 0.02234 8.78 0.00 1.00 0.88530 -11.66 red
557887 206.742617 17.789625 0.02711 9.70 0.01 1.00 1.22646 -11.84 red
521544 175.457704 19.767681 0.02610 9.05 1.30 0.00 0.96789 -8.94 blue
521607 176.003309 20.029321 0.02268 10.71 0.24 0.00 2.62744 -11.33 red
542464 183.174130 19.438731 0.02600 9.16 0.26 0.00 1.00430 -9.74 blue
522481 176.526196 19.634315 0.02083 10.09 174992377359941.47 -99.00 1.46687 4.15 blue
522716 177.104060 21.227943 0.02477 8.98 0.16 0.00 0.94661 -9.78 blue
522726 177.139141 20.682482 0.02352 8.84 0.37 0.00 0.90108 -9.27 blue
522736 177.243309 20.376537 0.02260 9.24 0.01 1.00 1.03431 -11.28 red
522780 177.723557 20.953667 0.02654 8.70 0.56 0.00 0.85823 -8.95 blue
547926 192.852907 21.572178 0.02255 9.11 0.50 0.00 0.98910 -9.41 blue
557818 207.254072 17.317983 0.02677 9.65 0.02 1.00 1.20162 -11.33 red
523092 178.474223 22.035670 0.02559 10.05 0.01 1.00 1.43313 -12.29 red
514454 164.324287 22.392455 0.02411 8.78 0.05 0.00 0.88299 -10.11 blue
523106 178.082989 21.102287 0.02248 10.43 2.79 0.00 1.84200 -9.99 blue
522479 176.854530 19.392021 0.01957 8.84 0.01 1.00 0.90431 -10.81 red
523120 177.770683 21.244594 0.02701 9.08 0.10 0.00 0.97860 -10.08 blue
522507 176.307328 19.756157 0.02754 10.07 0.45 0.00 1.44265 -10.41 blue
558157 209.649820 17.678610 0.02586 9.73 0.65 0.00 1.24215 -9.91 blue
558156 209.681378 17.232418 0.02672 9.70 0.57 0.00 1.22847 -9.95 blue
558338 207.480329 18.533522 0.02628 9.46 0.34 0.00 1.11956 -9.93 blue
523445 178.154498 23.165789 0.02397 8.76 1.13 0.00 0.87734 -8.71 blue
548653 199.964715 22.999884 0.02297 10.92 1.97 0.00 3.85759 -10.63 red
522731 176.909018 20.565556 0.02243 9.75 0.37 0.00 1.25721 -10.19 blue
515458 167.704815 23.253138 0.02197 9.87 0.00 1.00 1.31774 -12.84 red
558644 209.794829 17.333269 0.02678 9.37 0.88 0.00 1.08281 -9.43 blue
543563 191.961375 19.384300 0.02205 9.12 0.86 0.00 0.99352 -9.19 blue
549239 206.129948 20.210874 0.02696 10.63 0.44 0.00 2.28959 -10.99 red
545105 199.861850 20.422237 0.02251 8.92 0.11 0.00 0.92626 -9.88 blue
523140 177.758183 21.977043 0.02592 9.20 40542174251669.77 -99.00 1.01826 4.41 blue
515250 164.610688 22.153624 0.02298 9.79 0.00 1.00 1.27706 -12.31 red
523212 176.201952 22.098834 0.02322 9.24 0.99 0.00 1.03458 -9.24 blue
523260 176.332886 21.339444 0.02581 9.90 2.01 0.00 1.33512 -9.60 blue
663912 177.999301 21.108420 0.02213 10.48 6.98 0.00 1.92521 -9.64 blue
523919 177.437945 21.954393 0.02700 9.00 0.23 0.00 0.95059 -9.64 blue
545528 203.129625 18.164550 0.02332 9.81 0.01 1.00 1.28571 -11.69 red
524219 178.650750 23.863231 0.02163 9.46 0.18 0.00 1.12107 -10.21 blue
550146 182.074640 25.593736 0.02216 9.22 0.00 1.00 1.02808 -11.83 red
545692 205.896144 18.056586 0.02628 10.84 0.69 0.00 3.25075 -10.99 red
666515 183.979542 23.595554 0.02146 10.63 1.39 0.00 2.30983 -10.49 blue
550340 183.545351 24.069489 0.02414 9.06 0.17 0.00 0.97165 -9.83 blue
545045 199.069768 20.568339 0.02272 9.11 0.23 0.00 0.99016 -9.76 blue
550488 184.508400 26.080432 0.02264 9.17 0.21 0.00 1.01118 -9.84 blue
498199 162.180708 26.033331 0.02523 8.48 0.22 0.00 0.79852 -9.13 blue
674212 198.788866 29.636211 0.02249 10.10 1.11 0.00 1.47335 -10.06 blue
544402 196.039478 20.250826 0.02275 9.26 0.00 1.00 1.04438 -12.34 red
516348 167.305753 17.187327 0.02458 8.69 0.27 0.00 0.85697 -9.26 blue
546025 206.248672 19.808527 0.02736 8.59 0.26 0.00 0.82694 -9.18 blue
546034 206.113461 19.530385 0.02609 9.71 0.66 0.00 1.23398 -9.89 blue
546056 181.993123 21.918627 0.02359 9.60 1.37 0.00 1.18067 -9.46 blue
516397 168.511828 17.160230 0.02032 8.89 0.09 0.00 0.91806 -9.92 blue
524059 178.994919 22.738561 0.02666 9.13 0.15 0.00 0.99404 -9.95 blue
550826 186.872859 26.103207 0.02432 9.44 0.01 1.00 1.11368 -11.68 red
546379 183.500043 21.645786 0.02393 9.42 0.34 0.00 1.10467 -9.89 blue
545738 205.580951 17.911200 0.02572 9.83 0.92 0.00 1.29262 -9.86 blue
551297 190.106291 26.010559 0.02189 9.06 0.08 0.00 0.97221 -10.16 blue
627844 182.358412 22.083230 0.02431 9.47 1.33 0.00 1.12401 -9.34 blue
545062 199.140353 20.262378 0.02285 8.76 0.96 0.00 0.87705 -8.77 blue
516902 168.863090 23.334559 0.02261 9.82 0.02 1.00 1.28917 -11.61 red
545070 199.319795 20.690960 0.02279 10.36 1.64 0.00 1.72963 -10.14 blue
551579 192.203256 24.999538 0.02274 9.05 0.14 0.00 0.96825 -9.90 blue
514486 164.101976 24.274544 0.02046 9.02 0.00 1.00 0.96087 -11.53 red
545216 200.463563 18.879526 0.02194 8.91 0.00 1.00 0.92403 -11.97 red
546198 179.985296 22.190757 0.02274 9.32 0.81 0.00 1.06564 -9.41 blue
546215 179.447897 22.019972 0.02085 9.26 0.79 0.00 1.04289 -9.36 blue
546371 181.751266 22.387907 0.02227 9.33 0.77 0.00 1.07060 -9.44 blue
546417 183.308206 21.790422 0.02527 10.32 0.21 0.00 1.67708 -11.00 red
546509 182.321400 22.250447 0.02424 10.12 0.59 0.00 1.48630 -10.35 blue
517892 170.369186 21.223478 0.02033 8.68 0.12 0.00 0.85618 -9.59 blue
547624 189.444568 23.650206 0.02289 9.21 0.35 0.00 1.02582 -9.67 blue
517965 169.897861 22.700236 0.02601 9.08 0.08 0.00 0.97744 -10.17 blue
545880 204.262282 18.170550 0.02653 8.88 0.29 0.00 0.91320 -9.42 blue
515476 167.644902 23.278501 0.02128 9.22 0.00 1.00 1.02937 -11.74 red
517884 170.160183 21.193524 0.02147 8.77 0.10 0.00 0.88307 -9.79 blue
518214 171.326198 24.052741 0.02561 9.90 0.00 1.00 1.33262 -12.79 red
563230 209.261366 19.830962 0.02692 8.66 0.60 0.00 0.84672 -8.88 blue
518369 170.596174 24.997216 0.02531 8.89 0.29 0.00 0.91720 -9.43 blue
518410 171.072900 24.342895 0.01930 9.20 0.36 0.00 1.02371 -9.64 blue
518137 171.877297 23.359314 0.02315 9.49 1.28 0.00 1.13283 -9.38 blue
546477 182.366458 22.104609 0.02435 9.70 3.18 0.00 1.22976 -9.20 blue
518235 171.103882 23.648606 0.02776 10.13 2.05 0.00 1.49150 -9.82 blue
518375 170.696465 24.472472 0.02772 9.68 1.36 0.00 1.21522 -9.54 blue
546388 183.903863 21.909230 0.02222 10.48 2.00 0.00 1.92294 -10.18 blue
546894 183.317015 21.697044 0.02514 9.94 0.00 1.00 1.35953 -12.80 red
427652 193.730903 29.012386 0.02139 9.80 0.04 0.00 1.28250 -11.17 red
516759 169.561497 22.422201 0.02175 9.71 0.46 0.00 1.23642 -10.05 blue
516871 169.174642 23.930043 0.02290 8.65 0.00 1.00 0.84619 -11.03 red
516939 168.341338 23.316442 0.02295 9.05 0.00 1.00 0.96906 -12.01 red
519282 172.143173 21.010697 0.02077 10.53 1.89 0.00 2.02604 -10.25 blue
548548 198.051416 22.868217 0.02311 9.69 0.43 0.00 1.22327 -10.06 blue
519703 172.028856 24.175889 0.02095 8.63 0.58 0.00 0.84098 -8.86 blue
563080 208.402078 21.838090 0.02637 8.98 0.56 0.00 0.94592 -9.24 blue
520041 173.154332 18.208577 0.01986 8.93 0.11 0.00 0.93136 -9.88 blue
549328 204.968167 20.731067 0.02723 9.50 0.61 0.00 1.13731 -9.72 blue
517977 169.756419 21.768321 0.02140 8.70 0.14 0.00 0.86189 -9.55 blue
520244 174.656163 20.525426 0.02608 10.16 0.06 0.00 1.51903 -11.35 red
518089 171.400083 22.756190 0.02356 9.07 0.03 0.00 0.97417 -10.54 red
549051 203.454956 21.228502 0.01880 10.16 0.68 0.00 1.52412 -10.33 blue
549494 205.727900 22.145211 0.02756 10.90 0.04 1.00 3.71009 -12.32 red
537625 180.880244 17.150253 0.02195 10.32 2.41 0.00 1.68129 -9.94 blue
537742 180.363743 17.844902 0.02207 8.99 0.16 0.00 0.95137 -9.79 blue
549535 206.612456 22.076742 0.02757 9.62 0.39 0.00 1.18862 -10.03 blue
549610 180.698836 23.893884 0.02244 9.07 0.47 0.00 0.97769 -9.40 blue
549760 179.655502 25.450692 0.02088 8.57 0.09 0.00 0.82431 -9.64 blue
520137 173.137592 20.417112 0.02267 9.66 0.91 0.00 1.20791 -9.70 blue
548486 198.042685 21.220050 0.02318 9.29 0.07 0.00 1.05311 -10.42 blue
548544 197.904960 22.993316 0.02303 9.64 0.17 0.00 1.20220 -10.41 blue
538030 182.738934 17.801545 0.02391 8.82 0.27 0.00 0.89427 -9.38 blue
666073 183.049507 18.094010 0.02506 9.46 2.18 0.00 1.12083 -9.12 blue
549627 180.563561 24.149868 0.02647 9.33 2.15 0.00 1.06852 -9.00 blue
548752 200.585543 20.337315 0.02131 10.09 1.13 0.00 1.46363 -10.03 blue
550134 182.012851 25.114247 0.02243 8.95 19262173880386.68 -99.00 0.93762 4.33 blue
661577 173.710287 25.530667 0.02351 10.79 3.25 0.00 2.98776 -10.28 blue
549200 203.677269 22.326954 0.02593 9.05 0.26 0.00 0.96787 -9.63 blue
550490 185.089094 25.599509 0.02275 9.94 0.00 1.00 1.36341 -12.82 red
550282 184.050425 23.842058 0.02389 10.35 0.00 1.00 1.72235 -13.04 red
550296 184.488243 25.076353 0.02287 9.69 0.96 0.00 1.22477 -9.71 blue
550500 184.813828 25.930323 0.02243 9.97 0.25 0.00 1.37838 -10.56 red
550330 183.676872 24.980556 0.02205 9.85 1.68 0.00 1.30763 -9.62 blue
521559 175.173666 20.342965 0.02178 11.25 0.91 0.00 7.47327 -11.29 red
627233 175.985102 19.894567 0.02102 10.92 0.59 0.00 3.83292 -11.15 red
667108 184.993242 25.771730 0.02252 10.96 1.49 0.00 4.13253 -10.78 red
520765 173.784949 21.229551 0.02094 10.08 0.00 1.00 1.45824 -12.45 red
550779 186.509703 25.794879 0.02314 9.76 0.00 1.00 1.25897 -12.09 red
519538 173.754701 23.295084 0.02401 8.71 0.36 0.00 0.86353 -9.16 blue
519639 172.642304 24.219481 0.02269 9.28 0.76 0.00 1.04968 -9.39 blue
549879 181.719799 25.197329 0.02187 9.94 0.56 0.00 1.36320 -10.20 blue
520983 174.845083 22.119217 0.02303 9.78 1.54 0.00 1.27107 -9.60 blue
550030 181.278318 23.764168 0.02614 8.80 0.41 0.00 0.88825 -9.19 blue
551077 187.747793 25.561883 0.02219 9.89 0.00 1.00 1.32922 -13.12 red
550156 182.076778 25.161445 0.01944 9.86 0.03 1.00 1.31575 -11.40 red
550157 182.037875 25.078874 0.02411 10.54 0.34 0.00 2.04650 -11.01 red
519937 174.851934 19.534714 0.02256 10.33 1.85 0.00 1.69905 -10.07 blue
521566 175.561569 19.976497 0.02606 10.00 1.98 0.00 1.39933 -9.70 blue
522424 177.461380 19.145218 0.02012 9.23 0.00 1.00 1.03437 -12.77 red
550485 184.543559 26.080228 0.02595 9.02 0.18 0.00 0.95616 -9.77 blue
522506 176.268339 19.570665 0.02154 9.40 0.01 1.00 1.09910 -11.42 red
662751 175.450154 20.103722 0.01912 11.14 0.46 0.00 5.97378 -11.48 red
522599 175.602075 20.119315 0.01996 10.48 1.78 0.00 1.93260 -10.23 blue
521693 176.609463 19.719942 0.02425 9.78 0.00 1.00 1.26678 -12.53 red
522642 175.953767 20.248343 0.02039 9.25 0.38 0.00 1.04056 -9.67 blue
522887 176.677354 23.963376 0.02130 10.03 1.91 0.00 1.42371 -9.75 blue
520240 174.675553 19.910038 0.02259 9.18 0.04 0.00 1.01432 -10.61 red
551910 195.774213 25.475366 0.02430 9.48 0.74 0.00 1.12932 -9.61 blue
550935 188.078235 24.728167 0.02308 8.84 0.01 1.00 0.90228 -10.93 red
523087 177.860147 25.809449 0.02211 9.22 0.52 0.00 1.02790 -9.50 blue
567728 207.754147 21.992238 0.02774 10.86 0.02 1.00 3.37976 -12.66 red
520519 173.144223 17.431283 0.02589 9.47 0.76 0.00 1.12566 -9.59 blue
520785 173.457990 21.422184 0.02201 8.98 0.63 0.00 0.94610 -9.18 blue
524001 178.134477 22.757060 0.02383 9.40 1.62 0.00 1.09757 -9.20 blue
522501 176.232621 19.493814 0.02124 10.18 0.23 0.00 1.54288 -10.82 red
522530 175.973215 19.739388 0.02053 9.84 0.05 0.00 1.30347 -11.10 red
522612 176.506851 20.616640 0.02606 9.05 0.22 0.00 0.96808 -9.71 blue
552210 197.718921 24.865375 0.02477 10.04 0.89 0.00 1.42423 -10.09 blue
524362 178.675230 25.613567 0.01996 9.37 0.49 0.00 1.08577 -9.68 blue
551969 196.563010 25.460558 0.02416 10.34 3.31 0.00 1.70001 -9.82 blue
522824 177.432419 23.445163 0.02152 10.24 0.31 0.00 1.60137 -10.75 red
552011 196.737021 24.764957 0.02251 8.70 0.18 0.00 0.86216 -9.46 blue
521695 176.522858 19.661783 0.01967 9.40 16279819795330.00 -99.00 1.09812 3.81 blue
524796 178.369221 20.485475 0.02227 9.90 0.34 0.00 1.33700 -10.37 blue
523127 177.676336 21.392094 0.02762 9.16 0.18 0.00 1.00509 -9.91 blue
523190 176.591475 22.134228 0.02778 8.94 0.38 0.00 0.93203 -9.36 blue
524848 179.058164 20.735533 0.02148 9.64 1.10 0.00 1.20119 -9.60 blue
567815 207.205068 24.000892 0.02299 9.12 0.19 0.00 0.99406 -9.85 blue
523332 176.476339 22.455612 0.02274 9.99 0.09 0.00 1.39442 -11.04 red
553532 206.633661 17.625467 0.02648 9.54 0.02 1.00 1.15181 -11.23 red
522607 176.365266 20.807197 0.02314 10.65 0.54 0.00 2.37748 -10.92 red
552936 206.674367 22.692637 0.02754 10.81 1.61 0.00 3.09068 -10.60 red
522624 175.853782 20.557604 0.01895 10.15 0.20 0.00 1.51648 -10.86 red
677357 206.552924 23.053834 0.02686 10.75 0.90 0.00 2.79353 -10.80 red
522654 175.923119 20.026986 0.02167 8.96 0.11 0.00 0.94163 -9.94 blue
523819 178.917371 21.372186 0.02196 9.37 1.56 0.00 1.08404 -9.17 blue
541497 204.344770 17.397056 0.02305 8.95 0.08 0.00 0.93700 -10.07 blue
523929 177.547625 21.236962 0.02735 9.50 0.60 0.00 1.13591 -9.72 blue
553027 205.522901 23.593231 0.02770 10.20 0.00 1.00 1.54999 -12.78 red
511668 161.478509 20.790814 0.01943 10.50 0.69 0.00 1.97813 -10.67 red
541931 181.306220 20.298117 0.02611 9.05 0.02 0.00 0.96728 -10.70 red
523099 177.960633 21.050851 0.02546 9.23 0.00 1.00 1.02957 -11.92 red
523107 177.993966 22.058438 0.02062 8.53 0.05 0.00 0.81464 -9.82 blue
498215 162.531701 26.457139 0.02085 9.33 0.37 0.00 1.07123 -9.77 blue
541974 181.476411 20.651106 0.02477 9.52 34768604101445.23 -99.00 1.14648 4.02 blue
542043 182.899689 19.895758 0.02210 9.97 0.04 0.00 1.38360 -11.40 red
523272 175.630674 21.824938 0.02354 9.03 0.69 0.00 0.96281 -9.20 blue
523681 178.523505 18.526926 0.02199 10.51 0.11 0.00 1.98398 -11.46 red
499032 162.004434 28.246349 0.02113 10.66 1.15 0.00 2.42178 -10.60 red
499158 163.459809 27.075431 0.02582 10.12 1.45 0.00 1.48185 -9.95 blue
512843 163.514894 17.283388 0.01956 8.08 0.04 0.00 0.70267 -9.48 blue
512897 163.381461 18.482871 0.02014 9.27 0.25 0.00 1.04667 -9.87 blue
523959 177.900392 23.342451 0.02376 9.62 0.54 0.00 1.18909 -9.88 blue
524123 179.471974 23.225147 0.02178 9.53 0.00 0.00 1.15295 -13.29 red
543459 189.412918 19.966731 0.02202 8.83 0.17 0.00 0.89912 -9.59 blue
524725 178.286305 20.647731 0.02402 9.57 0.00 1.00 1.16818 -12.44 red
524742 177.711499 20.048848 0.02165 10.33 0.01 1.00 1.69654 -12.61 red
514564 164.846594 24.171240 0.02208 9.65 0.51 0.00 1.20680 -9.95 blue
514593 165.467678 23.902613 0.02094 10.15 0.76 0.00 1.51713 -10.27 blue
514603 165.454408 24.197533 0.02129 9.49 1.05 0.00 1.13546 -9.47 blue
524815 178.498652 20.572515 0.02256 10.69 6.01 0.00 2.50333 -9.91 blue
537695 179.993750 17.895624 0.02303 8.67 0.22 0.00 0.85113 -9.33 blue
545084 199.437115 20.553120 0.02273 9.50 40643843770826.33 -99.00 1.13703 4.11 blue
545140 201.335698 18.401690 0.02227 9.90 0.02 1.00 1.33572 -11.67 red
537822 182.364635 17.961177 0.02517 9.03 0.12 0.00 0.96006 -9.96 blue
515616 165.789057 23.727573 0.02146 8.38 0.16 0.00 0.77466 -9.19 blue
545499 203.233829 18.147875 0.02371 9.11 0.00 1.00 0.98806 -11.79 red
515880 167.420656 18.718830 0.02671 9.29 0.77 0.00 1.05133 -9.40 blue
546026 206.219538 19.519110 0.02677 9.48 0.00 1.00 1.12596 -11.87 red
563002 207.748956 21.540750 0.02759 10.84 0.00 1.00 3.28370 -13.25 red
546209 179.895503 21.264623 0.02470 9.68 0.00 1.00 1.21742 -12.79 red
546653 182.571440 22.489343 0.02253 9.68 1.51 0.00 1.21921 -9.50 blue
537694 179.862030 17.756968 0.02156 10.12 2.86 0.00 1.48894 -9.66 blue
558020 206.611602 18.795239 0.02256 8.47 0.17 0.00 0.79834 -9.23 blue
539768 193.382567 18.039476 0.02234 8.98 0.35 0.00 0.94562 -9.44 blue
537981 181.748747 17.109886 0.02262 8.96 0.24 0.00 0.94095 -9.59 blue
546846 183.970202 21.235306 0.02122 8.68 0.47 0.00 0.85656 -9.01 blue
516796 169.663729 23.164795 0.02566 9.75 0.60 0.00 1.25208 -9.97 blue
546877 183.726149 21.900572 0.02479 9.03 0.05 0.00 0.96248 -10.31 blue
547035 184.705740 23.289326 0.02454 9.09 0.25 0.00 0.98112 -9.70 blue
517657 169.557791 19.513302 0.02086 9.18 0.23 0.00 1.01535 -9.82 blue
518203 171.413775 23.695093 0.02452 9.55 0.90 0.00 1.15964 -9.60 blue
511639 161.287798 22.077291 0.01928 10.78 2.62 0.00 2.93053 -10.36 blue
539696 192.458922 17.866683 0.02242 9.01 0.07 0.00 0.95748 -10.14 blue
541273 203.020082 17.048951 0.02165 10.69 0.07 1.00 2.53754 -11.86 red
518220 171.053926 23.933999 0.02630 9.91 0.51 0.00 1.33873 -10.20 blue
