NSAID RA DEC redshift mstars sfr sfr_err rvir log_sSFR color
143868 251.503647 38.919057 0.03049 8.81 0.28 0.00 0.13344 -9.36 blue
262048 231.945635 47.026756 0.02700 10.35 1.18 0.00 0.25664 -10.27 blue
155093 122.490217 30.603580 0.01892 8.27 0.10 0.00 0.11223 -9.26 blue
675376 201.474307 57.254469 0.02098 9.50 2.90 0.00 0.17098 -9.04 blue
230232 116.090236 20.995296 0.02851 9.80 1.41 0.00 0.19164 -9.65 blue
233089 140.304283 36.735876 0.02793 9.35 0.04 1.00 0.16128 -10.79 red
86103 166.059696 5.458687 0.02314 8.85 0.08 0.00 0.13563 -9.97 blue
262345 235.492655 44.263769 0.02996 9.56 0.54 0.00 0.17364 -9.82 blue
144262 253.793913 36.906309 0.02356 10.54 0.18 0.00 0.30798 -11.29 red
243436 121.018642 23.599789 0.01561 8.46 0.00 1.00 0.11984 -11.20 red
254006 149.529483 11.228572 0.02426 9.94 0.00 1.00 0.20375 -12.32 red
243548 122.503873 24.896806 0.02226 8.94 0.09 0.00 0.14027 -9.99 blue
144486 122.605139 34.004240 0.01740 8.67 0.04 0.00 0.12806 -10.07 blue
647144 121.864928 25.134034 0.02069 10.51 4.30 0.00 0.29954 -9.88 blue
233450 141.549108 38.386916 0.02824 9.43 0.41 0.00 0.16605 -9.82 blue
145485 130.221603 39.922622 0.03066 10.47 0.01 1.00 0.28429 -12.65 red
243587 123.131099 24.408580 0.03015 9.48 0.06 0.00 0.16888 -10.72 red
233503 140.875987 38.399270 0.02733 9.49 0.25 0.00 0.16979 -10.10 blue
233505 141.073023 38.563428 0.02762 10.38 0.00 1.00 0.26298 -12.69 red
233781 145.074033 39.403215 0.02279 9.29 0.28 0.00 0.15789 -9.83 blue
243771 124.531643 26.633851 0.02017 10.53 0.91 0.00 0.30599 -10.57 red
99529 249.162942 44.554765 0.03106 9.95 0.45 0.00 0.20414 -10.30 blue
252780 143.512142 9.110024 0.03135 9.79 1.32 0.00 0.19012 -9.66 blue
145551 130.495508 40.707846 0.03032 9.36 0.00 1.00 0.16163 -12.74 red
243800 124.759174 27.103971 0.02299 9.31 0.01 1.00 0.15945 -11.28 red
145557 131.423448 41.282828 0.02988 10.92 1.08 0.00 0.57474 -10.89 red
154340 117.947697 27.253570 0.02629 9.27 0.20 0.00 0.15695 -9.97 blue
148355 178.495027 5.921233 0.02335 9.42 0.03 1.00 0.16575 -10.94 red
243973 125.702334 27.715249 0.01975 9.24 0.01 1.00 0.15569 -11.24 red
155485 129.700032 36.593581 0.02716 9.35 0.00 1.00 0.16109 -11.82 red
154391 118.852821 26.986350 0.01524 9.13 0.00 1.00 0.14987 -11.63 red
235905 172.166383 9.098765 0.02095 10.35 5.22 0.00 0.25912 -9.64 blue
263226 242.678527 39.557192 0.01727 8.70 0.11 0.00 0.12936 -9.65 blue
235912 172.265992 9.112043 0.02081 10.71 3.19 0.00 0.39506 -10.21 blue
253459 145.466384 9.397534 0.03113 10.18 0.01 1.00 0.22940 -12.37 red
244071 127.059935 28.057306 0.01972 10.36 0.52 0.00 0.26095 -10.65 red
99729 248.526962 47.795432 0.03104 9.12 0.13 0.00 0.14805 -10.00 blue
254227 150.427287 10.637451 0.02220 9.03 0.00 1.00 0.14431 -11.79 red
99799 249.935494 47.345057 0.03053 9.31 0.31 0.00 0.15878 -9.82 blue
154531 118.592626 27.008804 0.02662 10.37 0.02 1.00 0.26140 -12.06 red
230847 119.947005 25.356957 0.02669 10.48 0.04 1.00 0.28862 -11.83 red
254249 150.092371 10.219404 0.03000 9.55 1.46 0.00 0.17317 -9.38 blue
263327 246.061359 37.299215 0.03165 9.01 0.30 0.00 0.14279 -9.54 blue
86233 167.618822 5.633323 0.02104 8.73 0.08 0.00 0.13057 -9.81 blue
155564 128.963933 36.986313 0.03057 9.28 0.51 0.00 0.15701 -9.58 blue
263556 245.013998 38.040619 0.03082 9.22 0.08 0.00 0.15355 -10.31 blue
253855 148.967340 10.503784 0.03040 8.98 0.39 0.00 0.14123 -9.38 blue
259175 208.510276 54.618475 0.02557 9.78 0.92 0.00 0.19029 -9.82 blue
230977 122.109543 26.004849 0.02551 8.94 0.25 0.00 0.13995 -9.54 blue
259238 207.810143 54.875794 0.01538 9.12 0.38 0.00 0.14932 -9.54 blue
231019 124.186105 27.009557 0.02277 9.10 0.32 0.00 0.14794 -9.59 blue
131813 140.354968 50.612047 0.02622 9.03 0.17 0.00 0.14419 -9.80 blue
253371 146.773656 8.990986 0.02972 9.72 0.38 0.00 0.18534 -10.15 blue
231042 124.003310 27.075895 0.02550 10.60 13.58 0.00 0.32935 -9.46 blue
151400 197.114140 4.370176 0.02405 9.75 0.94 0.00 0.18828 -9.78 blue
253408 146.594216 9.165262 0.01995 9.91 1.37 0.00 0.20202 -9.78 blue
261915 234.591708 45.801944 0.02135 9.13 0.21 0.00 0.14959 -9.81 blue
671963 194.499053 5.319617 0.02418 9.65 0.21 0.00 0.18035 -10.32 blue
244801 132.145864 30.700916 0.02680 8.82 0.29 0.00 0.13412 -9.35 blue
234906 164.849635 9.100553 0.02124 8.81 0.12 0.00 0.13397 -9.74 blue
236245 174.368274 9.250132 0.02046 8.75 0.05 0.00 0.13140 -10.04 blue
235117 165.360288 9.788890 0.02718 10.45 1.00 0.00 0.28053 -10.45 blue
254703 172.560068 56.928941 0.02560 9.45 0.79 0.00 0.16759 -9.56 blue
262056 231.999911 46.386301 0.02699 9.12 0.03 0.00 0.14859 -10.65 red
156081 153.042243 46.944471 0.02640 9.25 0.73 0.00 0.15543 -9.38 blue
244975 132.577470 31.917557 0.02528 9.15 0.22 0.00 0.15028 -9.80 blue
145284 129.360812 40.035586 0.02365 10.78 3.43 0.00 0.44327 -10.25 blue
145410 131.939050 39.536361 0.02908 10.80 0.07 0.00 0.45472 -11.94 red
687373 255.125041 41.182546 0.02838 10.63 1.37 0.00 0.34172 -10.49 blue
253858 148.863346 11.095376 0.02942 9.78 1.05 0.00 0.19026 -9.76 blue
256842 189.792249 56.671262 0.01575 9.69 0.01 1.00 0.18464 -11.94 red
148967 180.397348 4.592610 0.02102 9.20 0.00 1.00 0.15355 -11.69 red
155287 124.198979 33.058398 0.01741 8.13 0.06 0.00 0.10743 -9.39 blue
235554 170.743616 8.959315 0.03118 8.86 0.49 0.00 0.13552 -9.17 blue
260264 215.485034 53.634162 0.02071 8.82 0.01 1.00 0.13452 -11.07 red
235578 170.322808 9.152409 0.02993 9.80 6.52 0.00 0.19157 -8.99 blue
253971 149.317696 9.477173 0.02153 8.67 0.09 0.00 0.12811 -9.71 blue
232093 131.357374 32.949364 0.02142 9.88 0.01 1.00 0.19897 -12.13 red
263191 242.980846 38.698356 0.03087 9.41 1.05 0.00 0.16419 -9.38 blue
237299 177.644422 10.491386 0.02191 9.44 0.45 0.00 0.16685 -9.79 blue
149411 182.843821 5.752387 0.02933 9.71 2.59 0.00 0.18425 -9.29 blue
145281 129.188867 39.835093 0.02474 10.05 0.42 0.00 0.21541 -10.44 blue
235326 166.570940 8.480890 0.02727 9.16 0.45 0.00 0.15082 -9.51 blue
263388 245.728751 37.870089 0.03012 9.39 0.00 1.00 0.16324 -12.72 red
263438 244.825662 37.095189 0.02858 10.67 5.64 0.00 0.36274 -9.92 blue
100185 251.564112 43.915300 0.02625 9.10 0.25 0.00 0.14785 -9.70 blue
100286 249.448866 44.028389 0.03131 9.42 0.49 0.00 0.16470 -9.73 blue
235959 171.607640 9.744972 0.03122 9.48 0.44 0.00 0.16860 -9.84 blue
152586 204.327948 3.938584 0.02235 9.97 0.00 1.00 0.20749 -12.41 red
245147 133.484904 32.299570 0.03197 8.98 0.51 0.00 0.14139 -9.28 blue
245956 141.580708 37.093332 0.02757 9.15 0.00 1.00 0.15023 -11.85 red
681697 217.842418 24.512714 0.02207 9.00 0.11 0.00 0.14290 -9.94 blue
236042 171.632430 9.920999 0.03133 9.21 0.22 0.00 0.15291 -9.87 blue
245989 140.672501 36.386315 0.02490 9.52 0.50 0.00 0.17149 -9.81 blue
237827 180.272127 9.340658 0.02774 9.41 1.23 0.00 0.16449 -9.32 blue
100890 253.592802 41.335461 0.02823 10.78 5.09 0.00 0.43605 -10.07 blue
145830 137.281999 42.903874 0.02558 9.27 0.00 1.00 0.15666 -12.21 red
254775 173.984047 57.750351 0.02161 9.29 0.01 1.00 0.15822 -11.46 red
676571 204.805265 4.623360 0.02271 10.48 4.70 0.00 0.28983 -9.81 blue
236571 175.881891 8.908711 0.02120 8.99 0.00 1.00 0.14232 -11.94 red
146521 168.383374 4.891721 0.03104 9.33 3.75 0.00 0.15953 -8.75 blue
146152 145.424431 46.991483 0.02537 8.61 0.13 0.00 0.12524 -9.51 blue
258191 199.630184 55.494719 0.02659 9.40 0.00 1.00 0.16439 -11.77 red
245603 139.648430 34.553246 0.02121 10.63 1.05 0.00 0.34816 -10.61 red
238264 181.273481 10.676461 0.02329 9.29 0.08 0.00 0.15834 -10.37 blue
264307 249.510193 32.791648 0.03139 9.88 0.44 0.00 0.19782 -10.23 blue
246487 144.419761 38.062816 0.02018 9.21 0.15 0.00 0.15407 -10.04 blue
238352 182.346408 10.953451 0.02105 8.65 0.32 0.00 0.12699 -9.14 blue
146158 144.846118 47.126864 0.02727 10.69 0.01 1.00 0.37583 -12.65 red
232993 136.637820 36.458381 0.02280 9.26 0.00 1.00 0.15633 -11.58 red
246627 148.950323 37.888836 0.03180 10.04 0.00 1.00 0.21356 -12.78 red
146430 168.334040 3.620369 0.02246 9.00 0.08 0.00 0.14271 -10.09 blue
246665 148.551809 37.690229 0.01712 9.59 0.09 0.00 0.17688 -10.65 red
200508 181.724357 56.129399 0.01748 8.57 0.09 0.00 0.12394 -9.60 blue
146232 144.617049 48.525508 0.02487 9.87 0.22 0.00 0.19734 -10.53 red
146516 168.452155 4.754119 0.03092 10.00 0.00 1.00 0.20909 -13.12 red
146236 143.362526 47.823016 0.02611 9.32 0.04 1.00 0.15973 -10.77 red
693692 185.138990 9.853393 0.01962 10.31 0.42 0.00 0.25122 -10.68 red
261662 231.014119 46.573657 0.01701 9.45 0.40 0.00 0.16816 -9.85 blue
152171 198.706329 5.188310 0.02356 9.71 0.71 0.00 0.18487 -9.85 blue
246008 141.628062 36.094115 0.03096 9.76 0.20 0.00 0.18792 -10.45 blue
146338 169.032628 3.876440 0.02895 8.67 0.18 0.00 0.12749 -9.41 blue
261685 230.406939 47.239987 0.02911 10.11 0.01 1.00 0.22158 -12.27 red
138662 224.770909 55.765596 0.02596 9.57 0.60 0.00 0.17513 -9.79 blue
238734 184.379245 10.227425 0.02486 9.03 0.15 0.00 0.14421 -9.86 blue
681948 218.610355 0.830487 0.01496 7.87 0.03 0.00 0.09856 -9.37 blue
246891 190.368486 48.805448 0.03012 9.00 0.23 0.00 0.14230 -9.64 blue
238967 186.007448 8.922969 0.02332 9.46 0.29 0.00 0.16832 -10.00 blue
236598 175.713947 8.852559 0.02151 9.14 0.01 1.00 0.14986 -11.17 red
256827 187.281845 57.913399 0.01560 9.71 0.00 1.00 0.18551 -12.51 red
157361 162.862702 51.009921 0.02624 9.68 0.96 0.00 0.18291 -9.70 blue
236850 175.524448 10.351146 0.02074 10.74 0.02 1.00 0.41451 -12.43 red
142586 247.245460 42.419706 0.03154 10.08 0.71 0.00 0.21722 -10.23 blue
146777 169.908501 4.978468 0.03156 8.99 0.01 1.00 0.14173 -10.85 red
133751 167.866826 62.194549 0.01607 9.90 0.42 0.00 0.20129 -10.27 blue
230742 121.344103 25.542016 0.01699 9.04 0.03 1.00 0.14511 -10.57 red
247525 195.126800 48.308464 0.02898 11.05 1.16 0.00 0.74674 -10.99 red
150903 191.500284 4.140551 0.02534 9.00 0.29 0.00 0.14253 -9.53 blue
693629 181.160886 11.050043 0.02264 10.20 1.31 0.00 0.23330 -10.08 blue
266846 218.191060 39.360004 0.02313 9.53 0.03 1.00 0.17251 -11.03 red
246933 189.479844 49.516083 0.03007 9.32 0.34 0.00 0.15932 -9.79 blue
233861 142.930959 39.895027 0.01491 8.53 0.08 0.00 0.12250 -9.65 blue
141824 239.378170 48.272865 0.02042 10.33 0.13 0.00 0.25499 -11.22 red
152254 199.840114 4.880403 0.02527 9.18 0.00 1.00 0.15209 -11.69 red
157116 158.921126 50.100399 0.03029 9.52 0.76 0.00 0.17142 -9.64 blue
142948 247.893877 40.565597 0.02733 10.84 4.75 0.00 0.49344 -10.17 blue
142974 247.641288 40.539401 0.03006 11.04 1.01 0.00 0.72557 -11.03 red
157600 165.198265 49.901877 0.02581 9.99 0.25 0.00 0.20831 -10.58 red
257046 187.459792 58.039020 0.03267 10.37 0.01 1.00 0.26032 -12.22 red
267263 223.685600 37.412712 0.03116 10.94 0.54 0.00 0.59019 -11.21 red
142984 247.608444 40.852317 0.03003 9.87 0.03 0.00 0.19761 -11.34 red
143175 246.526294 41.612166 0.02775 9.24 0.25 0.00 0.15474 -9.83 blue
143203 246.816653 41.578492 0.03186 9.49 0.08 0.00 0.16942 -10.58 red
157253 164.662629 50.190340 0.02540 10.28 0.01 1.00 0.24485 -12.56 red
247583 194.477027 48.710616 0.03072 10.15 0.00 1.00 0.22542 -12.58 red
143248 247.578778 42.914874 0.03210 10.51 0.01 1.00 0.29569 -12.44 red
257724 198.539930 55.925094 0.03236 9.86 0.00 1.00 0.19611 -12.42 red
142127 241.005279 46.802910 0.02122 9.37 0.46 0.00 0.16295 -9.71 blue
256880 188.033827 56.471122 0.01535 10.32 1.00 0.00 0.25426 -10.32 blue
142138 240.532494 46.951991 0.02843 10.24 0.69 0.00 0.23891 -10.40 blue
687156 252.346200 22.903011 0.02500 9.19 -2530770074061958.50 -99.00 0.15241 nan blue
157523 165.853476 49.918491 0.02367 9.38 0.11 0.00 0.16353 -10.33 blue
143409 248.620321 40.008791 0.03054 8.81 0.26 0.00 0.13350 -9.40 blue
157573 165.734478 50.659265 0.02048 10.58 0.00 1.00 0.32321 -13.06 red
157700 165.689312 50.863512 0.02206 9.09 0.04 0.00 0.14728 -10.47 blue
100969 251.990547 42.649601 0.03236 10.30 0.01 1.00 0.24713 -12.14 red
248072 197.339451 49.266902 0.02975 8.98 0.28 0.00 0.14140 -9.54 blue
238947 186.081219 9.491724 0.02305 10.18 0.13 0.00 0.23095 -11.06 red
134702 180.628080 61.788415 0.02015 8.72 0.25 0.00 0.12998 -9.32 blue
258081 202.942652 55.755084 0.03028 9.03 0.01 1.00 0.14356 -10.96 red
248098 198.148493 49.397085 0.02748 9.71 0.01 1.00 0.18470 -11.90 red
248099 198.143203 49.434723 0.02750 9.39 0.05 1.00 0.16373 -10.72 red
238994 186.204147 8.800267 0.02400 10.30 0.86 0.00 0.24907 -10.37 blue
151730 197.871114 3.687436 0.01988 9.92 0.02 1.00 0.20234 -11.73 red
257522 194.437626 55.886087 0.03168 9.65 0.02 1.00 0.18006 -11.35 red
257553 193.572198 57.956700 0.02846 10.17 0.00 1.00 0.22830 -12.84 red
238287 181.297717 10.670628 0.02333 10.59 0.48 0.00 0.32696 -10.91 red
147585 177.883208 4.852570 0.01760 8.91 0.00 1.00 0.13904 -11.43 red
257862 197.334539 57.847543 0.02810 10.37 0.01 1.00 0.26008 -12.55 red
263307 244.798978 39.744581 0.03180 9.79 1.24 0.00 0.19010 -9.69 blue
152088 199.489749 3.802260 0.02056 10.04 0.00 0.00 0.21435 -12.90 red
238867 186.870325 9.096257 0.02545 9.58 0.03 0.00 0.17578 -11.08 red
266891 216.876773 40.963717 0.01830 9.64 0.18 0.00 0.18059 -10.39 blue
144200 253.344311 35.962832 0.03160 10.16 1.56 0.00 0.22703 -9.97 blue
234774 166.037275 8.368722 0.02775 10.48 1.28 0.00 0.28632 -10.37 blue
268626 232.885105 34.515675 0.02494 9.36 0.01 1.00 0.16205 -11.66 red
238980 185.991126 9.253122 0.02548 10.39 0.25 0.00 0.26633 -10.99 red
248340 202.167588 49.818102 0.02849 9.37 0.34 0.00 0.16243 -9.84 blue
239102 186.163465 10.598549 0.02410 9.97 0.00 1.00 0.20649 -12.77 red
239775 188.684412 10.719167 0.03160 8.66 0.43 0.00 0.12654 -9.02 blue
263770 245.701701 36.337520 0.02868 9.32 0.45 0.00 0.15946 -9.67 blue
152389 201.600159 4.465545 0.02197 10.40 0.38 0.00 0.26831 -10.82 red
687385 255.248488 29.418794 0.03185 10.68 4.27 0.00 0.36683 -10.05 blue
147287 174.910180 4.465555 0.01918 10.11 0.00 1.00 0.22224 -12.56 red
158150 173.790967 51.204927 0.02633 9.66 0.35 0.00 0.18132 -10.12 blue
684464 229.310879 7.021261 0.02980 9.20 0.67 0.00 0.15267 -9.38 blue
152593 204.725727 4.130671 0.02197 8.82 0.30 0.00 0.13439 -9.35 blue
238790 185.557682 10.570539 0.02607 9.63 0.00 1.00 0.17896 -12.59 red
147331 174.726269 4.004703 0.03027 9.93 0.01 1.00 0.20285 -11.89 red
267274 223.634462 37.075600 0.03139 10.83 0.57 0.00 0.47668 -11.07 red
239005 185.781208 8.996011 0.01544 8.68 0.11 0.00 0.12890 -9.63 blue
158250 171.108990 51.179674 0.02711 9.35 0.68 0.00 0.16094 -9.51 blue
235511 170.697635 8.849856 0.03144 9.36 1.61 0.00 0.16124 -9.15 blue
239006 185.296064 9.799598 0.02577 9.16 0.11 0.00 0.15058 -10.11 blue
158257 170.516428 50.815121 0.02801 10.54 1.94 0.00 0.30764 -10.26 blue
267420 224.195054 38.746137 0.02877 9.95 0.93 0.00 0.20432 -9.98 blue
269095 153.178867 39.373962 0.02272 10.52 2.13 0.00 0.30132 -10.19 blue
687694 256.989644 34.334864 0.02981 10.30 1.65 0.00 0.24741 -10.08 blue
158110 169.720513 52.204637 0.02781 8.95 0.16 0.00 0.14009 -9.75 blue
260916 222.695557 51.769505 0.02562 8.60 0.13 0.00 0.12460 -9.48 blue
232808 138.151549 35.788353 0.02352 10.56 187518078298846.81 -99.00 0.31661 3.71 blue
239441 187.488435 10.915262 0.02579 10.11 0.01 1.00 0.22126 -12.40 red
240303 149.337424 7.188719 0.02154 9.52 0.75 0.00 0.17221 -9.64 blue
680720 214.729400 45.356647 0.02768 10.05 0.00 1.00 0.21494 -12.57 red
239501 187.609857 10.516570 0.02537 9.58 0.37 0.00 0.17581 -10.01 blue
269184 153.925572 41.814288 0.02631 9.46 0.01 1.00 0.16795 -11.62 red
682578 219.917898 -1.555730 0.02662 8.81 0.00 0.00 0.13365 -11.68 red
152864 206.725532 3.660793 0.02374 9.78 0.26 0.00 0.19026 -10.36 blue
152878 206.355441 3.806641 0.03243 10.82 0.54 0.00 0.46733 -11.09 red
152904 205.937249 3.889081 0.02340 9.60 1.34 0.00 0.17747 -9.48 blue
687098 251.296652 31.303657 0.03121 10.22 2.39 0.00 0.23459 -9.84 blue
158281 171.159778 52.533426 0.02726 10.35 1.65 0.00 0.25685 -10.13 blue
153018 204.714347 4.431721 0.02384 8.86 0.27 0.00 0.13629 -9.42 blue
240099 144.953922 7.065676 0.01895 8.97 0.35 0.00 0.14153 -9.42 blue
261108 224.390136 49.658647 0.03187 9.83 1.55 0.00 0.19343 -9.64 blue
239864 189.560147 10.163788 0.01948 8.86 0.12 0.00 0.13635 -9.79 blue
145491 129.993397 39.771846 0.03047 10.19 2.81 0.00 0.23132 -9.74 blue
261169 223.887884 50.992970 0.02632 9.09 0.01 0.00 0.14692 -11.20 red
142582 247.100479 42.483427 0.03270 9.60 0.24 0.00 0.17627 -10.21 blue
268237 230.426232 34.401771 0.03200 9.48 1.62 0.00 0.16854 -9.27 blue
261969 233.067184 45.593021 0.02958 9.23 0.63 0.00 0.15397 -9.42 blue
233718 146.305860 39.438527 0.01869 9.55 0.54 0.00 0.17441 -9.82 blue
249741 221.039776 43.465314 0.02705 9.95 1.13 0.00 0.20446 -9.90 blue
158436 176.824050 51.532726 0.02730 9.00 0.34 0.00 0.14249 -9.47 blue
269945 158.513574 40.334703 0.03013 9.38 0.01 1.00 0.16271 -11.49 red
262016 232.390427 45.853893 0.02957 9.39 0.85 0.00 0.16336 -9.46 blue
240875 152.366186 8.914704 0.02665 9.45 0.59 0.00 0.16704 -9.68 blue
249996 225.284429 41.179157 0.01663 9.86 0.01 1.00 0.19794 -11.86 red
158556 173.806891 51.161935 0.02652 10.52 0.32 0.00 0.29999 -11.01 red
141818 238.891299 48.022392 0.01952 9.78 0.00 1.00 0.19085 -13.37 red
249950 227.211796 40.712355 0.03048 9.44 0.00 1.00 0.16658 -11.83 red
142684 245.761910 41.955902 0.03078 9.06 0.31 0.00 0.14537 -9.57 blue
683972 226.640091 42.640376 0.01828 10.57 4.79 0.00 0.32155 -9.89 blue
158631 174.618486 52.688651 0.02893 9.26 0.41 0.00 0.15606 -9.65 blue
686422 242.082635 10.629446 0.01573 10.18 0.12 0.00 0.23240 -11.09 red
240310 149.370468 7.678945 0.02170 9.26 0.46 0.00 0.15656 -9.60 blue
250072 227.074888 42.574795 0.01856 8.72 0.02 0.00 0.13026 -10.38 blue
145960 139.193345 44.398464 0.03245 10.36 0.90 0.00 0.25824 -10.41 blue
156110 152.166779 46.842393 0.02475 9.20 0.37 0.00 0.15292 -9.64 blue
683724 224.246664 27.994704 0.02797 9.81 -3103790778003933.00 -99.00 0.19221 nan blue
268658 234.145802 33.979895 0.03118 9.84 0.01 1.00 0.19491 -11.77 red
262649 238.690470 41.614653 0.03156 10.00 122187291533294.88 -99.00 0.20879 4.09 blue
148774 180.285230 6.117388 0.01916 9.42 0.03 1.00 0.16593 -11.00 red
260012 212.468001 54.447036 0.01645 9.17 0.01 1.00 0.15230 -11.30 red
651644 154.241870 8.654463 0.02769 10.51 0.58 0.00 0.29579 -10.74 red
159686 182.884160 52.324909 0.01838 8.62 0.63 0.00 0.12587 -8.82 blue
234472 151.743900 42.255607 0.02236 9.61 0.94 0.00 0.17806 -9.64 blue
86847 213.855296 4.934035 0.02422 9.14 0.24 0.00 0.15001 -9.76 blue
146370 169.078943 4.139153 0.02375 8.70 0.23 0.00 0.12887 -9.34 blue
143089 247.076030 40.784054 0.03237 9.97 59958572816831.54 -99.00 0.20566 3.81 blue
240943 154.200694 8.305969 0.02769 10.30 0.00 0.00 0.24860 -12.97 red
149208 184.446206 4.782987 0.02338 8.67 0.18 0.00 0.12792 -9.41 blue
263142 243.480930 39.335415 0.03271 9.95 2.07 0.00 0.20368 -9.63 blue
263304 243.529394 40.243722 0.03104 9.49 0.55 0.00 0.16949 -9.75 blue
153306 207.243833 3.522482 0.02424 9.73 0.01 1.00 0.18683 -11.94 red
156723 157.345864 48.633392 0.02482 9.77 0.55 0.00 0.18942 -10.03 blue
237127 176.020230 9.165754 0.02013 8.87 0.01 1.00 0.13715 -11.17 red
241767 156.983780 8.530383 0.03215 9.29 0.08 1.00 0.15707 -10.39 blue
143445 249.016714 39.048940 0.03054 10.33 0.01 1.00 0.25283 -12.58 red
159111 178.439041 52.293433 0.02288 11.08 0.01 1.00 0.79847 -13.35 red
143474 247.256608 40.534871 0.02785 10.73 2.59 0.00 0.40272 -10.32 blue
683396 222.234610 0.725854 0.02761 5.95 -3379193768063080.50 -99.00 0.05227 nan blue
251365 128.989757 6.862345 0.02967 9.16 0.65 0.00 0.15028 -9.34 blue
261021 226.102857 49.398727 0.02651 10.62 0.02 1.00 0.34034 -12.38 red
235218 167.451528 8.994056 0.02961 10.49 1.55 0.00 0.28945 -10.30 blue
243715 123.166887 25.241872 0.02776 8.90 0.31 0.00 0.13760 -9.41 blue
154291 117.960956 27.459266 0.02677 9.56 1.26 0.00 0.17420 -9.46 blue
143495 247.530374 40.880157 0.03013 10.41 0.59 0.00 0.26868 -10.63 red
271634 170.026904 44.332072 0.03070 9.42 0.00 1.00 0.16515 -12.27 red
146440 168.433451 4.240567 0.02351 8.67 0.14 0.00 0.12766 -9.54 blue
264150 249.601276 31.236535 0.03155 10.43 0.00 1.00 0.27462 -12.92 red
87325 217.766642 3.416515 0.03270 9.68 0.75 0.00 0.18187 -9.81 blue
157233 164.889013 49.985464 0.02331 10.43 0.77 0.00 0.27609 -10.55 red
251795 133.519355 8.120855 0.02949 9.06 0.14 0.00 0.14513 -9.90 blue
261101 225.207304 49.155787 0.03143 10.56 0.01 1.00 0.31123 -12.75 red
242219 159.315639 9.827214 0.03208 9.16 0.03 1.00 0.15048 -10.69 red
157286 163.961728 49.678103 0.02361 10.07 0.01 1.00 0.21737 -12.30 red
263160 243.186092 39.303482 0.03238 9.93 2.18 0.00 0.20272 -9.60 blue
157321 162.218726 50.036659 0.02302 10.28 2.93 0.00 0.24499 -9.81 blue
270958 166.834013 42.674690 0.02477 8.89 0.12 0.00 0.13727 -9.82 blue
87551 220.456548 3.443742 0.02702 10.25 0.00 1.00 0.24003 -12.99 red
146602 170.236851 5.416393 0.02870 10.17 0.00 1.00 0.22924 -12.77 red
87609 220.275601 3.661131 0.02632 10.12 0.00 1.00 0.22252 -13.14 red
251840 134.827741 8.787824 0.02897 9.18 0.25 0.00 0.15175 -9.79 blue
267126 220.333941 40.048267 0.02036 8.96 0.11 0.00 0.14115 -9.92 blue
146775 170.292331 5.363487 0.02884 11.04 0.02 1.00 0.72923 -12.76 red
237861 179.572821 9.074365 0.02183 9.88 0.00 1.00 0.19883 -12.85 red
146900 173.571612 3.841356 0.02226 9.19 0.00 1.00 0.15292 -11.61 red
87973 220.945122 3.115143 0.02511 9.27 0.19 0.00 0.15654 -9.98 blue
263586 245.672515 38.125291 0.03244 10.04 0.00 1.00 0.21354 -12.93 red
243116 117.374419 21.742086 0.02358 8.94 0.46 0.00 0.13997 -9.28 blue
263631 246.326431 37.944599 0.03226 10.37 0.69 0.00 0.26009 -10.53 red
88020 219.989613 3.083269 0.02609 9.85 0.00 1.00 0.19600 -12.71 red
267321 223.072148 38.930222 0.03168 9.87 0.52 0.00 0.19712 -10.15 blue
263707 246.964114 36.155574 0.03186 10.79 1.08 0.00 0.44137 -10.75 red
261576 229.461414 48.836343 0.03114 9.94 0.00 1.00 0.20302 -12.62 red
263733 246.544602 35.917183 0.03248 9.38 0.23 0.00 0.16225 -10.02 blue
263750 246.073174 35.938846 0.03247 10.27 0.49 0.00 0.24188 -10.58 red
252234 138.483587 8.703610 0.02830 9.39 0.20 0.00 0.16340 -10.10 blue
243341 122.556408 24.226932 0.02998 9.62 0.34 0.00 0.17780 -10.09 blue
101712 254.711197 40.121146 0.02888 11.02 0.01 1.00 0.70237 -12.86 red
252214 138.745771 8.011836 0.03085 9.61 0.54 0.00 0.17723 -9.88 blue
