x y z rvir redshift log_sSFR color
-0.07504 -0.29486 0.65335 0.00129 0.02399 -12.88 red
-0.06125 -0.31630 0.65074 0.00085 0.02417 -9.93 blue
-0.08207 -0.31034 0.64676 0.00129 0.02403 -12.49 red
-0.02297 -0.26633 0.56273 0.00111 0.02079 -9.92 blue
-0.08564 -0.28837 0.61458 0.00136 0.02280 -10.21 blue
-0.14815 -0.28531 0.59635 0.00141 0.02257 -9.95 blue
-0.09286 -0.27427 0.60747 0.00094 0.02243 4.97 blue
-0.06959 -0.27845 0.60866 0.00104 0.02243 4.14 blue
-0.08364 -0.28650 0.61016 0.00376 0.02263 -10.19 blue
-0.09473 -0.28195 0.61422 0.00135 0.02274 -12.70 red
-0.11491 -0.29765 0.62717 0.00150 0.02343 -10.64 blue
-0.00867 -0.24509 0.54598 0.00104 0.01998 -11.91 red
-0.15999 -0.22547 0.49908 0.00087 0.01906 -9.77 blue
-0.02033 -0.25018 0.55931 0.00177 0.02046 -10.44 blue
-0.21875 -0.28508 0.62915 0.00143 0.02411 -10.42 blue
-0.10877 -0.30805 0.69793 0.00105 0.02562 -10.47 blue
-0.10986 -0.31284 0.69709 0.00151 0.02566 -9.80 blue
-0.09189 -0.27161 0.59134 0.00093 0.02191 -11.67 red
-0.00737 -0.25536 0.56313 0.00089 0.02063 -10.05 blue
-0.01256 -0.25320 0.55286 0.00087 0.02030 -9.55 blue
-0.00948 -0.24569 0.54524 0.00108 0.01997 -12.50 red
-0.12517 -0.30497 0.62159 0.00135 0.02343 -9.94 blue
-0.02268 -0.26752 0.56518 0.00098 0.02088 -9.56 blue
-0.01082 -0.24477 0.54197 0.00097 0.01986 -9.95 blue
-0.03462 -0.27336 0.57135 0.00104 0.02116 -11.05 blue
-0.12779 -0.33636 0.70385 0.00106 0.02627 -9.72 blue
-0.15397 -0.26979 0.59298 0.00127 0.02231 -10.45 blue
-0.35081 -0.31114 0.65307 0.00094 0.02671 -10.06 blue
-0.15161 -0.25235 0.55348 0.00066 0.02091 -9.16 blue
-0.15261 -0.23905 0.49536 0.00177 0.01907 -11.38 blue
-0.04302 -0.31857 0.65960 0.00096 0.02442 -11.77 red
-0.00699 -0.23611 0.53100 0.00084 0.01941 -10.14 blue
-0.06753 -0.28609 0.63229 0.00147 0.02322 -12.80 red
0.27556 -0.23826 0.52954 0.00120 0.02143 -9.64 blue
-0.17348 -0.28779 0.59107 0.00136 0.02265 -10.76 blue
-0.02807 -0.31485 0.67584 0.00108 0.02482 -9.90 blue
-0.06878 -0.28768 0.62618 0.00092 0.02307 -10.36 blue
-0.05374 -0.28781 0.65454 0.00149 0.02387 -9.78 blue
-0.06816 -0.28036 0.63365 0.00154 0.02319 -9.80 blue
-0.07329 -0.27813 0.61272 0.00097 0.02255 4.26 blue
-0.08385 -0.28588 0.61611 0.00110 0.02280 -9.76 blue
-0.07335 -0.28385 0.62809 0.00177 0.02309 -12.97 red
-0.05874 -0.32047 0.69431 0.00209 0.02550 -10.14 blue
-0.07450 -0.29027 0.63143 0.00095 0.02328 -9.99 blue
-0.10250 -0.31066 0.64288 0.00116 0.02401 -9.59 blue
-0.22317 -0.30425 0.69001 0.00090 0.02614 -9.29 blue
-0.05400 -0.29631 0.66253 0.00097 0.02422 -9.61 blue
-0.22544 -0.25403 0.54536 0.00148 0.02143 -10.38 blue
-0.22010 -0.28161 0.62735 0.00134 0.02403 -11.29 blue
0.07616 -0.36514 0.72241 0.00183 0.02700 -12.59 red
-0.15124 -0.29260 0.61061 0.00145 0.02311 -10.38 blue
-0.36179 -0.28571 0.58464 0.00183 0.02477 -10.65 blue
-0.36063 -0.27525 0.57828 0.00122 0.02446 -9.96 blue
-0.31301 -0.29759 0.62958 0.00096 0.02539 -9.75 blue
-0.17215 -0.28810 0.59364 0.00112 0.02272 -9.66 blue
0.32159 -0.32675 0.69749 0.00174 0.02771 -10.24 blue
-0.08013 -0.28641 0.60625 0.00187 0.02250 -10.10 blue
-0.09656 -0.28437 0.62227 0.00425 0.02302 -11.01 blue
-0.30882 -0.26815 0.57242 0.00192 0.02343 -10.82 blue
-0.21634 -0.28143 0.62450 0.00126 0.02391 -11.00 blue
-0.23433 -0.25687 0.56130 0.00105 0.02201 -12.58 red
-0.19864 -0.31005 0.63519 0.00183 0.02443 -9.90 blue
-0.02369 -0.32307 0.66944 0.00141 0.02474 -10.27 blue
-0.25144 -0.25342 0.57596 0.00104 0.02258 -9.67 blue
0.01844 -0.28098 0.52118 0.00117 0.01978 -11.50 red
-0.23245 -0.24558 0.55354 0.00102 0.02163 -10.16 blue
-0.39206 -0.28629 0.58960 0.00222 0.02540 -9.98 blue
-0.35287 -0.28717 0.58818 0.00161 0.02474 -10.23 blue
-0.25054 -0.24188 0.54956 0.00079 0.02169 -9.30 blue
0.10768 -0.39507 0.72499 0.00079 0.02764 -8.72 blue
-0.36602 -0.27990 0.58338 0.00213 0.02473 -9.99 blue
-0.02750 -0.27664 0.54674 0.00083 0.02047 -9.21 blue
-0.39735 -0.28763 0.60025 0.00113 0.02577 -9.65 blue
-0.39574 -0.31299 0.63518 0.00163 0.02694 -10.89 blue
-0.13966 -0.27981 0.60698 0.00120 0.02275 -10.29 blue
-0.46221 -0.26196 0.58390 0.00136 0.02623 -10.63 blue
-0.07531 -0.34583 0.63921 0.00103 0.02431 -9.63 blue
-0.10165 -0.27565 0.62175 0.00150 0.02291 -12.20 red
-0.33704 -0.30910 0.64002 0.00136 0.02614 -10.04 blue
-0.19315 -0.23535 0.52064 0.00100 0.02013 -9.96 blue
-0.22731 -0.26577 0.54735 0.00109 0.02166 -9.79 blue
-0.08974 -0.34022 0.62513 0.00086 0.02388 -9.57 blue
-0.36815 -0.27973 0.58902 0.00102 0.02491 -9.57 blue
-0.33605 -0.27812 0.61212 0.00101 0.02500 -10.42 blue
-0.23715 -0.25424 0.54862 0.00103 0.02166 -12.12 red
-0.38867 -0.31806 0.66275 0.00114 0.02760 -9.83 blue
-0.22651 -0.24046 0.54870 0.00139 0.02136 -10.21 blue
-0.38475 -0.25922 0.57984 0.00139 0.02470 -9.84 blue
-0.39368 -0.29784 0.60679 0.00087 0.02600 -9.61 blue
-0.36929 -0.28915 0.60950 0.00111 0.02557 -9.71 blue
-0.26840 -0.26130 0.57773 0.00112 0.02294 -9.59 blue
-0.22356 -0.27807 0.62026 0.00096 0.02382 -10.22 blue
-0.25670 -0.26103 0.55068 0.00105 0.02204 -10.42 blue
-0.24110 -0.25043 0.55976 0.00124 0.02197 -10.82 blue
-0.44610 -0.25329 0.57711 0.00166 0.02567 -9.66 blue
-0.26223 -0.25625 0.56554 0.00105 0.02246 -9.67 blue
0.02146 -0.25574 0.50198 0.00128 0.01884 -11.29 blue
-0.24408 -0.26402 0.54791 0.00114 0.02185 -12.52 red
-0.48127 -0.26895 0.58113 0.00109 0.02661 -10.10 blue
-0.41099 -0.26194 0.59169 0.00093 0.02549 -9.81 blue
-0.53390 -0.28080 0.56370 0.00085 0.02741 -8.50 blue
-0.31380 -0.26570 0.57422 0.00092 0.02352 -11.37 blue
-0.24745 -0.26242 0.55235 0.00096 0.02199 -11.13 blue
-0.36019 -0.27510 0.58418 0.00106 0.02460 -9.82 blue
-0.21297 -0.28001 0.63157 0.00092 0.02406 -9.06 blue
-0.36083 -0.27954 0.58452 0.00195 0.02467 -9.69 blue
-0.37746 -0.28187 0.58417 0.00103 0.02496 -9.88 blue
-0.34268 -0.28406 0.58307 0.00094 0.02441 -9.97 blue
-0.36956 -0.26271 0.59388 0.00095 0.02485 -9.13 blue
-0.39406 -0.26414 0.60143 0.00107 0.02547 -10.06 blue
-0.45235 -0.22618 0.48693 0.00087 0.02338 -9.61 blue
-0.38757 -0.29844 0.60387 0.00201 0.02583 -11.02 blue
-0.36815 -0.29701 0.60143 0.00113 0.02544 -10.25 blue
-0.06655 -0.36907 0.69962 0.00097 0.02638 -9.44 blue
-0.36475 -0.31269 0.64681 0.00153 0.02676 -10.18 blue
-0.34407 -0.27243 0.59880 0.00110 0.02470 -11.93 red
-0.37449 -0.27344 0.58830 0.00085 0.02492 -9.20 blue
-0.30581 -0.29198 0.62849 0.00092 0.02519 -9.49 blue
-0.37609 -0.27386 0.55756 0.00110 0.02417 -9.28 blue
-0.41484 -0.24703 0.53211 0.00100 0.02392 -9.92 blue
-0.38145 -0.27545 0.58864 0.00126 0.02506 -9.48 blue
-0.40564 -0.28884 0.59425 0.00130 0.02577 -9.70 blue
-0.25973 -0.26015 0.56025 0.00117 0.02233 -11.13 blue
-0.38698 -0.27807 0.60188 0.00103 0.02552 -9.98 blue
-0.36946 -0.26558 0.60259 0.00104 0.02511 -9.45 blue
-0.28446 -0.26506 0.59760 0.00089 0.02374 -9.80 blue
-0.27438 -0.25449 0.56774 0.00100 0.02266 -9.68 blue
-0.41090 -0.27137 0.59071 0.00108 0.02557 -9.98 blue
-0.34539 -0.28426 0.57955 0.00070 0.02436 -9.00 blue
-0.40746 -0.29186 0.60096 0.00126 0.02601 -9.75 blue
-0.37122 -0.29546 0.59751 0.00092 0.02537 -10.56 blue
-0.41568 -0.26180 0.58701 0.00099 0.02545 -9.76 blue
-0.36162 -0.27693 0.57628 0.00284 0.02444 -10.48 blue
-0.14681 0.13416 0.71651 0.00135 0.02474 -11.11 blue
-0.35534 -0.28659 0.57969 0.00097 0.02455 -10.29 blue
-0.39400 -0.26365 0.60001 0.00180 0.02543 -10.44 blue
-0.32953 -0.27231 0.59949 0.00169 0.02450 -11.30 blue
-0.42327 -0.26540 0.59978 0.00182 0.02594 -9.69 blue
-0.39270 -0.28659 0.58993 0.00102 0.02542 -9.37 blue
-0.39136 -0.27838 0.57920 0.00183 0.02503 -10.46 blue
-0.52880 -0.26104 0.54930 0.00094 0.02677 -9.80 blue
-0.41254 -0.28125 0.62526 0.00135 0.02658 -10.97 blue
-0.63422 -0.14627 0.31650 0.00111 0.02409 -11.74 red
-0.34717 -0.25498 0.57823 0.00101 0.02400 -9.86 blue
-0.38951 -0.27696 0.57686 0.00086 0.02492 -8.86 blue
-0.39107 -0.27907 0.58480 0.00109 0.02517 -11.04 blue
0.10033 -0.29689 0.59865 0.00192 0.02252 -12.18 red
-0.42613 -0.26617 0.60353 0.00091 0.02610 -9.81 blue
-0.42194 -0.26073 0.60040 0.00120 0.02589 -12.18 red
-0.37667 -0.28075 0.60210 0.00185 0.02539 -11.31 blue
-0.44631 -0.25420 0.58078 0.00116 0.02577 -9.67 blue
-0.44384 -0.25352 0.57822 0.00474 0.02566 -10.62 blue
-0.45746 -0.22075 0.47513 0.00156 0.02316 -10.63 blue
0.10620 -0.24503 0.49767 0.00085 0.01887 -9.52 blue
-0.46317 -0.26135 0.57116 0.00123 0.02594 -9.75 blue
-0.39365 -0.26753 0.60312 0.00083 0.02554 -9.34 blue
0.10130 -0.30512 0.56201 0.00078 0.02159 -9.83 blue
-0.31897 0.60931 0.37157 0.00129 0.02598 -11.33 blue
-0.35640 -0.28248 0.58852 0.00241 0.02474 -11.14 blue
-0.51877 -0.26152 0.54187 0.00086 0.02640 -10.82 blue
0.02268 -0.28474 0.57371 0.00120 0.02137 -10.15 blue
-0.41579 -0.26838 0.59366 0.00140 0.02569 -10.83 blue
0.02151 -0.35108 0.68816 0.00086 0.02569 -9.40 blue
0.06159 -0.39060 0.71914 0.00221 0.02725 -12.99 red
0.10272 -0.32115 0.59808 0.00119 0.02287 -12.81 red
0.14218 -0.34927 0.67265 0.00098 0.02564 -10.62 blue
-0.01907 -0.26824 0.50760 0.00114 0.01919 -9.75 blue
-0.40639 -0.27557 0.59884 0.00131 0.02574 -9.88 blue
-0.00386 -0.28632 0.56899 0.00110 0.02125 -10.79 blue
0.07629 -0.33087 0.64096 0.00110 0.02414 -9.28 blue
0.02799 -0.27886 0.53327 0.00104 0.02011 -12.05 red
0.07728 -0.36978 0.73621 0.00112 0.02747 -12.82 red
0.02135 -0.28509 0.56597 0.00112 0.02115 -9.72 blue
0.07623 -0.30469 0.58155 0.00130 0.02203 -9.62 blue
0.02546 -0.25450 0.51667 0.00130 0.01926 -10.00 blue
0.02180 -0.26919 0.52360 0.00308 0.01967 -10.16 blue
0.04202 -0.26215 0.52943 0.00110 0.01978 -9.50 blue
0.01864 -0.38111 0.70054 0.00117 0.02650 -9.70 blue
-0.53643 -0.27554 0.56900 0.00094 0.02753 -9.99 blue
0.01012 -0.27806 0.52248 0.00091 0.01977 -9.06 blue
-0.49921 -0.24594 0.55696 0.00097 0.02616 -11.45 blue
0.04857 -0.26906 0.49795 0.00089 0.01898 -9.82 blue
-0.52475 -0.25737 0.56047 0.00095 0.02690 -9.80 blue
-0.40368 -0.28548 0.60448 0.00096 0.02596 -9.40 blue
0.05794 -0.37352 0.71001 0.00249 0.02672 -13.41 red
0.01823 -0.27384 0.50839 0.00142 0.01930 -12.28 red
-0.63973 -0.14350 0.33584 0.00091 0.02451 -9.88 blue
0.03570 -0.25900 0.51761 0.00087 0.01937 -9.73 blue
0.01434 -0.27921 0.51192 0.00149 0.01948 -10.08 blue
-0.06472 -0.35087 0.65893 0.00081 0.02492 -11.39 blue
-0.05087 -0.30119 0.58644 0.00095 0.02204 -10.20 blue
0.02042 -0.37990 0.69624 0.00110 0.02636 -9.72 blue
0.07769 -0.36889 0.73211 0.00083 0.02734 -10.19 blue
0.00541 -0.28002 0.54096 0.00153 0.02033 -10.44 blue
0.02085 -0.28370 0.56052 0.00083 0.02097 -11.35 blue
0.02253 -0.29362 0.56221 0.00129 0.02117 -12.10 red
-0.07985 -0.33878 0.63755 0.00097 0.02417 -9.57 blue
0.02843 -0.29290 0.56910 0.00079 0.02137 -9.33 blue
0.07704 -0.36433 0.72439 0.00363 0.02705 -12.83 red
-0.03572 -0.30021 0.57025 0.00116 0.02152 -9.46 blue
-0.54059 -0.27803 0.56708 0.00120 0.02760 -11.56 red
-0.53551 -0.24463 0.56570 0.00141 0.02711 -10.07 blue
-0.06680 -0.33183 0.65932 0.00106 0.02466 -10.95 blue
0.05955 -0.38129 0.70352 0.00194 0.02666 -12.70 red
-0.11681 -0.33162 0.62433 0.00195 0.02385 -10.22 blue
-0.02702 -0.27141 0.54650 0.00090 0.02038 -9.57 blue
-0.00179 -0.36643 0.68679 0.00121 0.02587 -10.50 blue
-0.46380 -0.23047 0.46334 0.00131 0.02315 -9.94 blue
-0.08165 -0.30515 0.61660 0.00120 0.02308 -10.00 blue
-0.00970 -0.35441 0.69088 0.00100 0.02581 -9.74 blue
0.07877 -0.37027 0.73922 0.00189 0.02757 -13.08 red
0.02558 -0.28359 0.55230 0.00116 0.02073 -10.11 blue
-0.06685 -0.34685 0.66087 0.00151 0.02493 -11.51 red
-0.54059 -0.27414 0.56884 0.00087 0.02759 -10.58 blue
-0.04980 -0.30100 0.58349 0.00082 0.02195 -12.00 red
-0.05597 -0.33413 0.67211 0.00090 0.02503 -9.56 blue
0.02026 -0.28337 0.56148 0.00094 0.02099 -9.43 blue
-0.08087 -0.30905 0.61370 0.00097 0.02305 -9.32 blue
0.05544 -0.38581 0.72474 0.00107 0.02732 -11.85 red
-0.13123 -0.34095 0.62910 0.00117 0.02421 -9.24 blue
-0.23296 -0.37267 0.68085 0.00249 0.02692 -10.63 blue
0.02985 -0.30787 0.56457 0.00140 0.02147 -10.16 blue
-0.00040 -0.27910 0.53237 0.00102 0.02007 -10.40 blue
-0.21169 -0.28472 0.53101 0.00162 0.02130 -10.59 blue
0.02482 -0.27491 0.53805 0.00096 0.02019 4.45 blue
0.04049 -0.26031 0.51323 0.00111 0.01927 -11.64 red
-0.01184 -0.26715 0.51705 0.00090 0.01944 -9.79 blue
-0.31521 0.52185 0.33928 0.00097 0.02324 -9.66 blue
-0.35720 0.59146 0.37701 0.00233 0.02616 -10.79 blue
-0.07493 -0.28075 0.54939 0.00078 0.02074 -9.31 blue
0.06138 -0.38586 0.71318 0.00161 0.02701 -11.35 blue
-0.15446 -0.33860 0.63620 0.00132 0.02452 -10.00 blue
0.07546 -0.36053 0.71527 0.00128 0.02673 -12.69 red
-0.05905 -0.34507 0.65713 0.00095 0.02477 -9.62 blue
-0.09655 -0.31486 0.60645 0.00083 0.02299 -9.13 blue
0.01211 -0.27293 0.55023 0.00113 0.02050 -10.20 blue
-0.08672 -0.31299 0.60551 0.00217 0.02289 -12.46 red
-0.23434 -0.37384 0.68544 0.00134 0.02707 -10.06 blue
-0.13433 -0.30615 0.60055 0.00090 0.02290 -9.60 blue
-0.06168 -0.35151 0.66417 0.00277 0.02508 -10.48 blue
-0.22161 -0.29949 0.57320 0.00131 0.02278 -9.94 blue
0.02965 -0.28993 0.56589 0.00111 0.02123 -9.97 blue
-0.41837 -0.26389 0.59112 0.00101 0.02562 -9.42 blue
-0.24072 -0.36363 0.69176 0.00171 0.02716 -10.99 blue
-0.08894 -0.33334 0.61340 0.00095 0.02343 -9.54 blue
-0.34630 0.53859 0.34405 0.00099 0.02419 -9.49 blue
-0.15914 -0.29446 0.59506 0.00078 0.02275 -9.24 blue
-0.75201 -0.13429 0.29251 0.00097 0.02716 -10.17 blue
-0.60954 -0.17535 0.35239 0.00181 0.02415 -9.92 blue
-0.03615 -0.30119 0.57300 0.00090 0.02162 -9.03 blue
-0.13638 -0.31591 0.58887 0.00085 0.02272 -8.53 blue
-0.19617 -0.31215 0.63196 0.00102 0.02435 -9.74 blue
-0.09771 -0.31871 0.61322 0.00152 0.02325 -10.45 blue
0.12194 -0.36083 0.70164 0.00112 0.02652 -9.67 blue
-0.52420 -0.26566 0.54254 0.00290 0.02657 -12.48 red
-0.26481 0.47729 0.32399 0.00156 0.02117 -10.79 blue
0.08360 -0.28279 0.52005 0.00123 0.01996 -9.93 blue
0.02095 -0.27234 0.55045 0.00094 0.02051 -11.10 blue
-0.46172 -0.25207 0.58271 0.00155 0.02609 -9.84 blue
0.03335 -0.35871 0.69573 0.00125 0.02604 -10.08 blue
-0.12290 -0.34397 0.64580 0.00108 0.02468 -9.45 blue
-0.32502 0.51771 0.34428 0.00161 0.02336 -10.16 blue
0.06153 -0.26478 0.53135 0.00084 0.01993 -9.57 blue
-0.20765 -0.30010 0.56203 0.00090 0.02233 -9.65 blue
-0.64039 -0.16354 0.31537 0.00141 0.02437 -11.29 blue
0.00537 -0.27243 0.52002 0.00201 0.01961 -10.37 blue
-0.50688 -0.25036 0.56454 0.00096 0.02654 -10.57 blue
0.07744 -0.37124 0.71814 0.00135 0.02697 -11.67 red
0.02650 -0.29150 0.57384 0.00103 0.02148 -9.35 blue
-0.00164 -0.36484 0.68463 0.00136 0.02579 -12.11 red
-0.06122 -0.34956 0.66188 0.00180 0.02498 -10.93 blue
-0.42073 0.56909 0.37644 0.00164 0.02663 -11.90 red
0.00246 -0.35978 0.68015 0.00219 0.02558 -10.71 blue
-0.27573 0.49518 0.33344 0.00231 0.02192 -10.11 blue
-0.21256 -0.30423 0.57232 0.00235 0.02273 -10.65 blue
0.05497 -0.26790 0.52667 0.00090 0.01981 -12.05 red
-0.62002 -0.16259 0.34480 0.00146 0.02422 -9.35 blue
-0.00690 -0.34847 0.67420 0.00176 0.02524 -10.64 blue
0.06575 -0.26820 0.51212 0.00158 0.01943 -12.51 red
-0.00457 -0.32545 0.65574 0.00095 0.02436 -9.88 blue
-0.28052 0.44555 0.28737 0.00110 0.02002 -9.63 blue
-0.47132 -0.19797 0.44174 0.00088 0.02251 -9.53 blue
-0.23635 0.43272 0.28943 0.00106 0.01910 -9.94 blue
-0.34960 0.59886 0.37870 0.00133 0.02625 -9.68 blue
-0.42235 0.57141 0.37119 0.00188 0.02663 -11.25 blue
0.02863 -0.25442 0.51723 0.00146 0.01928 -9.92 blue
0.02134 -0.27617 0.54266 0.00103 0.02033 -12.61 red
-0.67167 -0.11701 0.25798 0.00104 0.02426 -10.72 blue
-0.26938 0.45426 0.28856 0.00098 0.02009 -10.13 blue
0.01404 -0.27664 0.51382 0.00135 0.01949 -10.70 blue
-0.44171 0.58073 0.38886 0.00109 0.02745 -10.13 blue
-0.36990 0.58398 0.37123 0.00141 0.02608 -10.10 blue
-0.34270 0.48081 0.32543 0.00108 0.02247 -10.99 blue
-0.65894 -0.11605 0.25047 0.00103 0.02378 -10.33 blue
0.06815 -0.38651 0.71901 0.00132 0.02720 -12.13 red
-0.64281 -0.14832 0.33307 0.00076 0.02459 -9.13 blue
-0.28172 0.44598 0.28604 0.00080 0.02003 -9.42 blue
-0.36136 0.60766 0.37924 0.00123 0.02665 -9.79 blue
-0.08699 -0.30816 0.61009 0.00127 0.02295 -9.11 blue
0.06062 -0.38085 0.70513 0.00095 0.02670 -10.96 blue
0.07261 -0.37209 0.73561 0.00173 0.02747 -12.77 red
-0.70581 -0.12201 0.27163 0.00092 0.02547 -11.56 red
-0.27735 0.49508 0.33500 0.00092 0.02197 -9.90 blue
-0.69453 -0.12939 0.27170 0.00168 0.02517 -10.09 blue
-0.33728 0.63050 0.42111 0.00091 0.02755 -9.41 blue
-0.43667 0.58971 0.38971 0.00116 0.02758 -10.39 blue
-0.42314 0.58906 0.37965 0.00101 0.02718 -9.92 blue
0.00496 -0.27439 0.51326 0.00164 0.01944 -10.59 blue
-0.44063 0.58780 0.39521 0.00091 0.02769 -9.83 blue
-0.42196 0.57704 0.37572 0.00152 0.02682 -10.02 blue
-0.11221 -0.31173 0.63273 0.00155 0.02378 -12.62 red
-0.07979 -0.33937 0.64333 0.00120 0.02435 -10.01 blue
0.01883 -0.37672 0.69056 0.00097 0.02615 -9.98 blue
-0.43174 0.58666 0.38151 0.01218 0.02730 -10.97 blue
-0.42311 0.57626 0.37721 0.00128 0.02685 -13.07 red
-0.42747 0.58160 0.37937 0.00120 0.02708 -12.79 red
-0.43265 0.58424 0.37174 0.00122 0.02712 -10.83 blue
0.02353 -0.26999 0.54179 0.00097 0.02022 -9.90 blue
-0.08201 -0.31423 0.60867 0.00094 0.02298 -9.46 blue
-0.43291 0.57633 0.38503 0.00152 0.02714 -10.58 blue
-0.36279 0.63417 0.39519 0.00133 0.02758 -10.77 blue
-0.25218 -0.35076 0.68312 0.00101 0.02685 -9.75 blue
-0.62081 -0.13116 0.25240 0.00083 0.02275 -9.64 blue
0.02044 -0.27310 0.54448 0.00102 0.02034 -9.60 blue
0.01715 -0.26146 0.51209 0.00093 0.01921 -10.00 blue
-0.36857 0.63272 0.38120 0.00163 0.02741 nan blue
-0.35550 0.63456 0.39780 0.00113 0.02752 -10.78 blue
-0.00411 -0.35744 0.68777 0.00123 0.02577 -9.17 blue
-0.03641 -0.30153 0.57452 0.00104 0.02167 -9.32 blue
-0.02876 -0.27521 0.55096 0.00097 0.02057 -11.24 blue
-0.39523 0.60086 0.37181 0.00113 0.02689 -9.90 blue
-0.01687 -0.26183 0.51160 0.00092 0.01921 -9.71 blue
-0.38714 0.62755 0.38186 0.00173 0.02757 -10.40 blue
-0.04147 -0.27918 0.54826 0.00099 0.02058 -9.34 blue
-0.02953 -0.27927 0.54760 0.00105 0.02054 -9.73 blue
-0.04416 -0.28728 0.57672 0.00092 0.02154 -9.72 blue
-0.23734 -0.35706 0.68284 0.00125 0.02678 -10.20 blue
0.07841 -0.27311 0.51237 0.00147 0.01957 -9.99 blue
-0.06314 -0.35352 0.66603 0.00111 0.02516 -9.97 blue
-0.44761 0.59217 0.38185 0.00116 0.02771 -12.92 red
-0.07688 -0.29560 0.55919 0.00087 0.02125 -9.68 blue
-0.68482 -0.11866 0.25635 0.00111 0.02465 -10.52 blue
-0.06286 -0.35833 0.66253 0.00202 0.02514 -10.15 blue
0.02162 -0.28879 0.57835 0.00097 0.02157 -10.57 blue
-0.06843 -0.33935 0.66203 0.00107 0.02485 -10.19 blue
0.01712 -0.34680 0.68463 0.00104 0.02552 -9.76 blue
0.06465 -0.26971 0.53279 0.00095 0.02005 -9.40 blue
-0.44309 0.58419 0.37385 0.00258 0.02733 -11.65 red
0.07874 -0.37303 0.74364 0.00242 0.02774 -12.50 red
0.02239 -0.28050 0.54893 0.00250 0.02058 -12.18 red
0.01926 -0.28177 0.55604 0.00097 0.02081 -8.83 blue
0.01049 -0.26272 0.52185 0.00110 0.01951 -10.04 blue
0.02308 -0.27576 0.53539 0.00105 0.02012 4.06 blue
0.02317 -0.27989 0.55194 0.00145 0.02066 -10.14 blue
-0.09200 -0.32182 0.62414 0.00093 0.02358 -8.98 blue
-0.01781 -0.34863 0.67372 0.00102 0.02523 -9.60 blue
-0.22509 -0.31057 0.57489 0.00109 0.02302 -9.91 blue
-0.09282 -0.30851 0.61254 0.00118 0.02305 -10.06 blue
-0.02574 -0.34861 0.67313 0.00190 0.02522 -9.80 blue
-0.01083 -0.34971 0.67695 0.00109 0.02534 -9.81 blue
-0.05982 -0.34104 0.64671 0.00102 0.02441 4.56 blue
0.09634 -0.29947 0.59956 0.00005 0.02256 -1.68 blue
-0.03057 -0.26460 0.50337 0.00074 0.01903 -9.28 blue
-0.13616 -0.30970 0.60262 0.00096 0.02302 -9.84 blue
0.07190 -0.38015 0.73098 0.00105 0.02746 -10.94 blue
-0.71525 -0.12011 0.26952 0.00157 0.02572 -11.24 blue
0.02467 -0.26426 0.50953 0.00115 0.01919 -10.76 blue
-0.15936 -0.29421 0.59492 0.00133 0.02274 -9.77 blue
0.02596 -0.27791 0.53237 0.00087 0.02007 -9.27 blue
-0.17114 -0.24748 0.48075 0.00141 0.01895 -10.76 blue
-0.43151 0.57089 0.38550 0.00135 0.02700 -12.92 red
-0.20614 -0.27522 0.51690 0.00115 0.02071 -9.94 blue
-0.13405 -0.30632 0.59995 0.00168 0.02288 -10.11 blue
-0.21797 -0.31176 0.57115 0.00108 0.02286 -10.00 blue
-0.35687 0.62220 0.38766 0.00125 0.02708 -10.00 blue
-0.35953 0.61883 0.38997 0.00209 0.02707 -10.19 blue
-0.70559 -0.13128 0.27642 0.00112 0.02557 -9.78 blue
-0.22520 -0.30408 0.58451 0.00238 0.02319 -9.92 blue
-0.18617 -0.34910 0.65042 0.00155 0.02532 -12.58 red
-0.17541 -0.24127 0.48957 0.00178 0.01915 -9.51 blue
-0.70827 -0.17677 0.38234 0.00128 0.02736 -12.40 red
-0.68103 -0.11238 0.27236 0.00126 0.02469 -11.13 blue
-0.29180 0.44613 0.28143 0.00102 0.02012 -9.66 blue
-0.32702 0.60812 0.40146 0.00118 0.02654 -11.97 red
-0.41544 0.56260 0.36643 0.00124 0.02624 -12.88 red
-0.25961 0.42494 0.29116 0.00092 0.01927 -9.62 blue
-0.58955 -0.18427 0.37177 0.00094 0.02400 -10.43 blue
-0.36267 0.62636 0.39298 0.00507 0.02735 -10.21 blue
-0.38623 0.61590 0.40012 0.00181 0.02755 -10.53 blue
-0.71389 -0.16067 0.37929 0.00129 0.02737 -11.68 red
-0.43291 0.58424 0.37906 0.00157 0.02723 -13.02 red
-0.06607 -0.28974 0.65668 0.00086 0.02399 -9.46 blue
-0.67198 -0.11525 0.25994 0.00121 0.02428 -12.48 red
-0.68478 -0.11744 0.26286 0.00481 0.02471 3.75 blue
-0.06486 -0.28812 0.62393 0.00130 0.02299 -12.47 red
-0.69168 -0.11589 0.26279 0.00129 0.02491 -13.60 red
-0.31923 0.48726 0.29963 0.00213 0.02184 -10.72 blue
-0.07298 -0.28706 0.63284 0.00115 0.02327 -12.14 red
-0.07503 -0.29341 0.64730 0.00125 0.02379 -12.93 red
-0.43549 0.58086 0.37483 0.00134 0.02713 -9.81 blue
-0.34002 0.52960 0.35273 0.00125 0.02401 -9.97 blue
-0.65198 -0.11209 0.25028 0.00140 0.02355 -12.31 red
-0.32457 0.52317 0.33823 0.00127 0.02339 -9.50 blue
-0.38145 0.61104 0.41015 0.00148 0.02752 -10.26 blue
-0.21177 -0.30401 0.56738 0.00103 0.02258 -9.53 blue
