NSAID x y z rvir redshift log_sSFR color
7841 -0.00669 -0.25172 0.54926 0.95409 0.02017 -9.83 blue
8117 -0.01799 -0.26576 0.56925 1.19321 0.02097 -10.73 red
7391 -0.00147 -0.26991 0.57653 1.22017 0.02123 -9.95 blue
7384 -0.00138 -0.28435 0.60138 0.95643 0.02217 -9.63 blue
7848 -0.01065 -0.26448 0.59782 0.96784 0.02180 -9.73 blue
7634 -0.00784 -0.26394 0.58534 1.14843 0.02141 -10.45 blue
663579 0.04630 -0.26037 0.53300 1.33602 0.01987 -10.03 blue
7632 -0.00656 -0.23962 0.52834 1.50853 0.01938 -10.45 blue
7885 -0.01576 -0.25444 0.55780 0.97964 0.02047 -9.60 blue
9424 -0.11511 -0.29489 0.61273 1.18809 0.02297 -9.68 blue
12183 -0.28539 -0.26854 0.56278 0.98273 0.02285 -9.41 blue
8312 -0.06970 -0.29212 0.62688 0.89116 0.02315 -9.88 blue
8597 -0.08633 -0.28559 0.60668 1.04558 0.02253 -10.98 red
8159 -0.03536 -0.25620 0.58334 0.94229 0.02128 -9.28 blue
7695 -0.02670 -0.27271 0.56817 0.77555 0.02104 -9.72 blue
6955 0.01476 -0.27208 0.56229 0.97581 0.02085 -10.12 blue
7845 -0.01143 -0.25068 0.56376 1.02805 0.02059 -10.12 blue
7628 -0.00583 -0.24829 0.54593 0.88165 0.02002 -9.97 blue
7862 -0.01221 -0.25332 0.55456 1.05902 0.02035 -9.86 blue
8781 -0.10008 -0.29043 0.63833 1.65535 0.02359 -10.54 red
12507 -0.32718 -0.25895 0.57942 0.94154 0.02377 -10.27 blue
6986 0.01289 -0.25346 0.52935 1.00160 0.01960 -10.20 blue
7668 -0.02718 -0.28076 0.57533 0.88304 0.02137 -9.31 blue
7166 0.02646 -0.25462 0.56051 0.85850 0.02056 -9.59 blue
8243 -0.05498 -0.31408 0.70570 1.04134 0.02574 -9.72 blue
6735 0.03829 -0.24489 0.51794 0.84008 0.01918 -9.85 blue
8479 -0.06766 -0.26396 0.58019 1.17221 0.02138 -9.92 blue
7956 -0.03237 -0.26866 0.57836 0.96617 0.02130 -9.75 blue
7867 -0.01557 -0.25827 0.57914 0.87451 0.02116 -9.70 blue
7970 -0.05799 -0.32763 0.68307 1.44007 0.02527 -10.48 blue
8499 -0.07286 -0.27704 0.60864 0.97688 0.02242 4.24 blue
8044 -0.03073 -0.27464 0.56701 1.16453 0.02104 -11.15 red
8069 -0.03035 -0.27587 0.56971 1.19900 0.02114 -9.86 blue
7830 -0.01053 -0.25770 0.57066 1.11445 0.02089 -10.19 blue
8071 -0.02796 -0.24929 0.51125 1.82861 0.01903 -9.81 blue
9558 -0.13497 -0.27527 0.62676 1.04769 0.02324 -9.85 blue
8402 -0.05733 -0.28258 0.61547 1.30063 0.02265 -9.85 blue
8487 -0.07504 -0.29486 0.65335 1.29050 0.02399 -12.88 red
8353 -0.06125 -0.31630 0.65074 0.85266 0.02417 -9.93 blue
8648 -0.08207 -0.31034 0.64676 1.28646 0.02403 -12.49 red
8103 -0.02297 -0.26633 0.56273 1.10543 0.02079 -9.92 blue
8602 -0.08564 -0.28837 0.61458 1.35829 0.02280 -10.21 blue
671906 -0.14815 -0.28531 0.59635 1.40702 0.02257 -9.95 blue
8770 -0.09286 -0.27427 0.60747 0.94080 0.02243 4.97 blue
8692 -0.06959 -0.27845 0.60866 1.03682 0.02243 4.14 blue
8630 -0.08364 -0.28650 0.61016 3.76221 0.02263 -10.19 blue
8785 -0.09473 -0.28195 0.61422 1.34982 0.02274 -12.70 red
8945 -0.11491 -0.29765 0.62717 1.49640 0.02343 -10.64 red
7651 -0.00867 -0.24509 0.54598 1.03552 0.01998 -11.91 red
10440 -0.15999 -0.22547 0.49908 0.86924 0.01906 -9.77 blue
7928 -0.02033 -0.25018 0.55931 1.77097 0.02046 -10.44 blue
10559 -0.21875 -0.28508 0.62915 1.43460 0.02411 -10.42 blue
8811 -0.10877 -0.30805 0.69793 1.05498 0.02562 -10.47 blue
8819 -0.10986 -0.31284 0.69709 1.51303 0.02566 -9.80 blue
8789 -0.09189 -0.27161 0.59134 0.92988 0.02191 -11.67 red
7629 -0.00737 -0.25536 0.56313 0.89038 0.02063 -10.05 blue
7856 -0.01256 -0.25320 0.55286 0.87268 0.02030 -9.55 blue
7829 -0.00948 -0.24569 0.54524 1.08151 0.01997 -12.50 red
9391 -0.12517 -0.30497 0.62159 1.34980 0.02343 -9.94 blue
7736 -0.02268 -0.26752 0.56518 0.97645 0.02088 -9.56 blue
7851 -0.01082 -0.24477 0.54197 0.97087 0.01986 -9.95 blue
667020 -0.03462 -0.27336 0.57135 1.03733 0.02116 -11.05 red
8946 -0.12779 -0.33636 0.70385 1.05764 0.02627 -9.72 blue
9825 -0.15397 -0.26979 0.59298 1.27497 0.02231 -10.45 blue
12129 -0.35081 -0.31114 0.65307 0.94251 0.02671 -10.06 blue
9887 -0.15161 -0.25235 0.55348 0.66342 0.02091 -9.16 blue
673519 -0.15261 -0.23905 0.49536 1.76627 0.01907 -11.38 red
7993 -0.04302 -0.31857 0.65960 0.96029 0.02442 -11.77 red
7641 -0.00699 -0.23611 0.53100 0.83978 0.01941 -10.14 blue
8440 -0.06753 -0.28609 0.63229 1.47408 0.02322 -12.80 red
2543 0.27556 -0.23826 0.52954 1.19597 0.02143 -9.64 blue
9970 -0.17348 -0.28779 0.59107 1.35580 0.02265 -10.76 red
7918 -0.02807 -0.31485 0.67584 1.08188 0.02482 -9.90 blue
8455 -0.06878 -0.28768 0.62618 0.91907 0.02307 -10.36 blue
8387 -0.05374 -0.28781 0.65454 1.49009 0.02387 -9.78 blue
8465 -0.06816 -0.28036 0.63365 1.54081 0.02319 -9.80 blue
8474 -0.07329 -0.27813 0.61272 0.97284 0.02255 4.26 blue
8730 -0.08385 -0.28588 0.61611 1.10251 0.02280 -9.76 blue
8482 -0.07335 -0.28385 0.62809 1.77259 0.02309 -12.97 red
667575 -0.05874 -0.32047 0.69431 2.09290 0.02550 -10.14 blue
8481 -0.07450 -0.29027 0.63143 0.95389 0.02328 -9.99 blue
8508 -0.10250 -0.31066 0.64288 1.16335 0.02401 -9.59 blue
698017 -0.22317 -0.30425 0.69001 0.90146 0.02614 -9.29 blue
8233 -0.05400 -0.29631 0.66253 0.96637 0.02422 -9.61 blue
11106 -0.22544 -0.25403 0.54536 1.48371 0.02143 -10.38 blue
10856 -0.22010 -0.28161 0.62735 1.33722 0.02403 -11.29 red
663178 0.07616 -0.36514 0.72241 1.83455 0.02700 -12.59 red
9680 -0.15124 -0.29260 0.61061 1.45095 0.02311 -10.38 blue
12784 -0.36179 -0.28571 0.58464 1.82735 0.02477 -10.65 red
12798 -0.36063 -0.27525 0.57828 1.21618 0.02446 -9.96 blue
11776 -0.31301 -0.29759 0.62958 0.95931 0.02539 -9.75 blue
10020 -0.17215 -0.28810 0.59364 1.12491 0.02272 -9.66 blue
2641 0.32159 -0.32675 0.69749 1.73631 0.02771 -10.24 blue
580352 -0.08013 -0.28641 0.60625 1.86964 0.02250 -10.10 blue
8779 -0.09656 -0.28437 0.62227 4.24742 0.02302 -11.01 red
12114 -0.30882 -0.26815 0.57242 1.92164 0.02343 -10.82 red
10585 -0.21634 -0.28143 0.62450 1.25578 0.02391 -11.00 red
11425 -0.23433 -0.25687 0.56130 1.04949 0.02201 -12.58 red
673609 -0.19864 -0.31005 0.63519 1.82860 0.02443 -9.90 blue
666295 -0.02369 -0.32307 0.66944 1.40576 0.02474 -10.27 blue
11684 -0.25144 -0.25342 0.57596 1.03664 0.02258 -9.67 blue
18698 0.01844 -0.28098 0.52118 1.16750 0.01978 -11.50 red
11591 -0.23245 -0.24558 0.55354 1.02292 0.02163 -10.16 blue
12605 -0.39206 -0.28629 0.58960 2.22033 0.02540 -9.98 blue
12388 -0.35287 -0.28717 0.58818 1.60929 0.02474 -10.23 blue
11714 -0.25054 -0.24188 0.54956 0.78850 0.02169 -9.30 blue
17136 0.10768 -0.39507 0.72499 0.78540 0.02764 -8.72 blue
12774 -0.36602 -0.27990 0.58338 2.13091 0.02473 -9.99 blue
19381 -0.02750 -0.27664 0.54674 0.83274 0.02047 -9.21 blue
12671 -0.39735 -0.28763 0.60025 1.13195 0.02577 -9.65 blue
12792 -0.39574 -0.31299 0.63518 1.62921 0.02694 -10.89 red
9592 -0.13966 -0.27981 0.60698 1.20070 0.02275 -10.29 blue
13954 -0.46221 -0.26196 0.58390 1.35985 0.02623 -10.63 red
19484 -0.07531 -0.34583 0.63921 1.03077 0.02431 -9.63 blue
9054 -0.10165 -0.27565 0.62175 1.49855 0.02291 -12.20 red
12157 -0.33704 -0.30910 0.64002 1.35612 0.02614 -10.04 blue
10948 -0.19315 -0.23535 0.52064 1.00491 0.02013 -9.96 blue
11077 -0.22731 -0.26577 0.54735 1.08657 0.02166 -9.79 blue
19881 -0.08974 -0.34022 0.62513 0.86326 0.02388 -9.57 blue
12776 -0.36815 -0.27973 0.58902 1.02120 0.02491 -9.57 blue
12487 -0.33605 -0.27812 0.61212 1.01118 0.02500 -10.42 blue
11555 -0.23715 -0.25424 0.54862 1.03360 0.02166 -12.12 red
12417 -0.38867 -0.31806 0.66275 1.14235 0.02760 -9.83 blue
11430 -0.22651 -0.24046 0.54870 1.39144 0.02136 -10.21 blue
12938 -0.38475 -0.25922 0.57984 1.39248 0.02470 -9.84 blue
12685 -0.39368 -0.29784 0.60679 0.87222 0.02600 -9.61 blue
12799 -0.36929 -0.28915 0.60950 1.11404 0.02557 -9.71 blue
11723 -0.26840 -0.26130 0.57773 1.11773 0.02294 -9.59 blue
10910 -0.22356 -0.27807 0.62026 0.96247 0.02382 -10.22 blue
698239 -0.25670 -0.26103 0.55068 1.04713 0.02204 -10.42 blue
11639 -0.24110 -0.25043 0.55976 1.23721 0.02197 -10.82 red
14171 -0.44610 -0.25329 0.57711 1.66385 0.02567 -9.66 blue
11721 -0.26223 -0.25625 0.56554 1.04918 0.02246 -9.67 blue
18797 0.02146 -0.25574 0.50198 1.27710 0.01884 -11.29 red
11508 -0.24408 -0.26402 0.54791 1.13759 0.02185 -12.52 red
14341 -0.48127 -0.26895 0.58113 1.09135 0.02661 -10.10 blue
680523 -0.41099 -0.26194 0.59169 0.92528 0.02549 -9.81 blue
14699 -0.53390 -0.28080 0.56370 0.84880 0.02741 -8.50 blue
12098 -0.31380 -0.26570 0.57422 0.91881 0.02352 -11.37 red
11523 -0.24745 -0.26242 0.55235 0.96155 0.02199 -11.13 red
12369 -0.36019 -0.27510 0.58418 1.06057 0.02460 -9.82 blue
10563 -0.21297 -0.28001 0.63157 0.91905 0.02406 -9.06 blue
631097 -0.36083 -0.27954 0.58452 1.95113 0.02467 -9.69 blue
12719 -0.37746 -0.28187 0.58417 1.02861 0.02496 -9.88 blue
12401 -0.34268 -0.28406 0.58307 0.93879 0.02441 -9.97 blue
12834 -0.36956 -0.26271 0.59388 0.94998 0.02485 -9.13 blue
12916 -0.39406 -0.26414 0.60143 1.07174 0.02547 -10.06 blue
14873 -0.45235 -0.22618 0.48693 0.87185 0.02338 -9.61 blue
12725 -0.38757 -0.29844 0.60387 2.01101 0.02583 -11.02 red
12354 -0.36815 -0.29701 0.60143 1.12529 0.02544 -10.25 blue
19576 -0.06655 -0.36907 0.69962 0.97304 0.02638 -9.44 blue
12468 -0.36475 -0.31269 0.64681 1.53265 0.02676 -10.18 blue
12543 -0.34407 -0.27243 0.59880 1.10114 0.02470 -11.93 red
12842 -0.37449 -0.27344 0.58830 0.84541 0.02492 -9.20 blue
11979 -0.30581 -0.29198 0.62849 0.92148 0.02519 -9.49 blue
13153 -0.37609 -0.27386 0.55756 1.09944 0.02417 -9.28 blue
14186 -0.41484 -0.24703 0.53211 0.99915 0.02392 -9.92 blue
12711 -0.38145 -0.27545 0.58864 1.25623 0.02506 -9.48 blue
13096 -0.40564 -0.28884 0.59425 1.30218 0.02577 -9.70 blue
11918 -0.25973 -0.26015 0.56025 1.16918 0.02233 -11.13 red
12869 -0.38698 -0.27807 0.60188 1.02688 0.02552 -9.98 blue
12802 -0.36946 -0.26558 0.60259 1.04441 0.02511 -9.45 blue
11939 -0.28446 -0.26506 0.59760 0.89418 0.02374 -9.80 blue
11961 -0.27438 -0.25449 0.56774 1.00389 0.02266 -9.68 blue
13536 -0.41090 -0.27137 0.59071 1.08107 0.02557 -9.98 blue
12383 -0.34539 -0.28426 0.57955 0.70123 0.02436 -9.00 blue
680141 -0.40746 -0.29186 0.60096 1.25681 0.02601 -9.75 blue
12787 -0.37122 -0.29546 0.59751 0.92166 0.02537 -10.56 red
13319 -0.41568 -0.26180 0.58701 0.99304 0.02545 -9.76 blue
12769 -0.36162 -0.27693 0.57628 2.84229 0.02444 -10.48 blue
672678 -0.14681 0.13416 0.71651 1.35440 0.02474 -11.11 red
12359 -0.35534 -0.28659 0.57969 0.97258 0.02455 -10.29 blue
12914 -0.39400 -0.26365 0.60001 1.80437 0.02543 -10.44 blue
678163 -0.32953 -0.27231 0.59949 1.69028 0.02450 -11.30 red
680654 -0.42327 -0.26540 0.59978 1.82080 0.02594 -9.69 blue
12606 -0.39270 -0.28659 0.58993 1.01560 0.02542 -9.37 blue
12627 -0.39136 -0.27838 0.57920 1.83066 0.02503 -10.46 blue
14686 -0.52880 -0.26104 0.54930 0.94109 0.02677 -9.80 blue
12901 -0.41254 -0.28125 0.62526 1.34557 0.02658 -10.97 red
23304 -0.63422 -0.14627 0.31650 1.10579 0.02409 -11.74 red
12589 -0.34717 -0.25498 0.57823 1.00718 0.02400 -9.86 blue
12621 -0.38951 -0.27696 0.57686 0.85562 0.02492 -8.86 blue
12649 -0.39107 -0.27907 0.58480 1.09461 0.02517 -11.04 red
17323 0.10033 -0.29689 0.59865 1.91835 0.02252 -12.18 red
13312 -0.42613 -0.26617 0.60353 0.91188 0.02610 -9.81 blue
13537 -0.42194 -0.26073 0.60040 1.20122 0.02589 -12.18 red
12826 -0.37667 -0.28075 0.60210 1.84591 0.02539 -11.31 red
13960 -0.44631 -0.25420 0.58078 1.16159 0.02577 -9.67 blue
13956 -0.44384 -0.25352 0.57822 4.73536 0.02566 -10.62 red
15068 -0.45746 -0.22075 0.47513 1.56440 0.02316 -10.63 red
16967 0.10620 -0.24503 0.49767 0.84899 0.01887 -9.52 blue
14291 -0.46317 -0.26135 0.57116 1.23180 0.02594 -9.75 blue
12919 -0.39365 -0.26753 0.60312 0.82929 0.02554 -9.34 blue
16841 0.10130 -0.30512 0.56201 0.78195 0.02159 -9.83 blue
24265 -0.31897 0.60931 0.37157 1.29499 0.02598 -11.33 red
12393 -0.35640 -0.28248 0.58852 2.41141 0.02474 -11.14 red
14714 -0.51877 -0.26152 0.54187 0.85596 0.02640 -10.82 red
18777 0.02268 -0.28474 0.57371 1.20013 0.02137 -10.15 blue
13256 -0.41579 -0.26838 0.59366 1.40016 0.02569 -10.83 red
18843 0.02151 -0.35108 0.68816 0.85833 0.02569 -9.40 blue
17884 0.06159 -0.39060 0.71914 2.21033 0.02725 -12.99 red
17272 0.10272 -0.32115 0.59808 1.18719 0.02287 -12.81 red
16945 0.14218 -0.34927 0.67265 0.97606 0.02564 -10.62 red
18936 -0.01907 -0.26824 0.50760 1.13620 0.01919 -9.75 blue
13515 -0.40639 -0.27557 0.59884 1.31166 0.02574 -9.88 blue
19062 -0.00386 -0.28632 0.56899 1.09822 0.02125 -10.79 red
17701 0.07629 -0.33087 0.64096 1.10254 0.02414 -9.28 blue
18265 0.02799 -0.27886 0.53327 1.03775 0.02011 -12.05 red
18112 0.07728 -0.36978 0.73621 1.11525 0.02747 -12.82 red
18810 0.02135 -0.28509 0.56597 1.11777 0.02115 -9.72 blue
17135 0.07623 -0.30469 0.58155 1.30436 0.02203 -9.62 blue
18582 0.02546 -0.25450 0.51667 1.30343 0.01926 -10.00 blue
18595 0.02180 -0.26919 0.52360 3.08484 0.01967 -10.16 blue
18228 0.04202 -0.26215 0.52943 1.10415 0.01978 -9.50 blue
18662 0.01864 -0.38111 0.70054 1.16543 0.02650 -9.70 blue
14740 -0.53643 -0.27554 0.56900 0.94186 0.02753 -9.99 blue
18651 0.01012 -0.27806 0.52248 0.91355 0.01977 -9.06 blue
14837 -0.49921 -0.24594 0.55696 0.97178 0.02616 -11.45 red
17978 0.04857 -0.26906 0.49795 0.88748 0.01898 -9.82 blue
14878 -0.52475 -0.25737 0.56047 0.95289 0.02690 -9.80 blue
12650 -0.40368 -0.28548 0.60448 0.95591 0.02596 -9.40 blue
17918 0.05794 -0.37352 0.71001 2.48983 0.02672 -13.41 red
18700 0.01823 -0.27384 0.50839 1.41580 0.01930 -12.28 red
23250 -0.63973 -0.14350 0.33584 0.91334 0.02451 -9.88 blue
18480 0.03570 -0.25900 0.51761 0.86766 0.01937 -9.73 blue
18659 0.01434 -0.27921 0.51192 1.49027 0.01948 -10.08 blue
19561 -0.06472 -0.35087 0.65893 0.80780 0.02492 -11.39 red
19456 -0.05087 -0.30119 0.58644 0.94585 0.02204 -10.20 blue
18660 0.02042 -0.37990 0.69624 1.09560 0.02636 -9.72 blue
17825 0.07769 -0.36889 0.73211 0.82832 0.02734 -10.19 blue
18611 0.00541 -0.28002 0.54096 1.52802 0.02033 -10.44 blue
18808 0.02085 -0.28370 0.56052 0.83473 0.02097 -11.35 red
18244 0.02253 -0.29362 0.56221 1.29134 0.02117 -12.10 red
19478 -0.07985 -0.33878 0.63755 0.97231 0.02417 -9.57 blue
18769 0.02843 -0.29290 0.56910 0.78832 0.02137 -9.33 blue
17815 0.07704 -0.36433 0.72439 3.62577 0.02705 -12.83 red
667049 -0.03572 -0.30021 0.57025 1.16007 0.02152 -9.46 blue
14683 -0.54059 -0.27803 0.56708 1.20320 0.02760 -11.56 red
15077 -0.53551 -0.24463 0.56570 1.41379 0.02711 -10.07 blue
19660 -0.06680 -0.33183 0.65932 1.05502 0.02466 -10.95 red
663667 0.05955 -0.38129 0.70352 1.94184 0.02666 -12.70 red
20193 -0.11681 -0.33162 0.62433 1.94539 0.02385 -10.22 blue
19358 -0.02702 -0.27141 0.54650 0.90204 0.02038 -9.57 blue
19041 -0.00179 -0.36643 0.68679 1.20824 0.02587 -10.50 red
15023 -0.46380 -0.23047 0.46334 1.31083 0.02315 -9.94 blue
19929 -0.08165 -0.30515 0.61660 1.19525 0.02308 -10.00 blue
19098 -0.00970 -0.35441 0.69088 1.00081 0.02581 -9.74 blue
18085 0.07877 -0.37027 0.73922 1.89081 0.02757 -13.08 red
18768 0.02558 -0.28359 0.55230 1.15647 0.02073 -10.11 blue
19565 -0.06685 -0.34685 0.66087 1.51214 0.02493 -11.51 red
14712 -0.54059 -0.27414 0.56884 0.86771 0.02759 -10.58 red
667559 -0.04980 -0.30100 0.58349 0.82321 0.02195 -12.00 red
19632 -0.05597 -0.33413 0.67211 0.90307 0.02503 -9.56 blue
18813 0.02026 -0.28337 0.56148 0.94427 0.02099 -9.43 blue
19935 -0.08087 -0.30905 0.61370 0.97448 0.02305 -9.32 blue
17895 0.05544 -0.38581 0.72474 1.07042 0.02732 -11.85 red
20585 -0.13123 -0.34095 0.62910 1.17059 0.02421 -9.24 blue
674095 -0.23296 -0.37267 0.68085 2.49006 0.02692 -10.63 red
18238 0.02985 -0.30787 0.56457 1.40402 0.02147 -10.16 blue
18615 -0.00040 -0.27910 0.53237 1.01950 0.02007 -10.40 blue
675219 -0.21169 -0.28472 0.53101 1.62076 0.02130 -10.59 red
18788 0.02482 -0.27491 0.53805 0.96341 0.02019 4.45 blue
18221 0.04049 -0.26031 0.51323 1.10559 0.01927 -11.64 red
19122 -0.01184 -0.26715 0.51705 0.89886 0.01944 -9.79 blue
24587 -0.31521 0.52185 0.33928 0.96754 0.02324 -9.66 blue
24600 -0.35720 0.59146 0.37701 2.32757 0.02616 -10.79 red
668659 -0.07493 -0.28075 0.54939 0.78215 0.02074 -9.31 blue
17872 0.06138 -0.38586 0.71318 1.60588 0.02701 -11.35 red
20958 -0.15446 -0.33860 0.63620 1.31616 0.02452 -10.00 blue
18100 0.07546 -0.36053 0.71527 1.28470 0.02673 -12.69 red
19600 -0.05905 -0.34507 0.65713 0.95281 0.02477 -9.62 blue
20233 -0.09655 -0.31486 0.60645 0.82646 0.02299 -9.13 blue
18863 0.01211 -0.27293 0.55023 1.13171 0.02050 -10.20 blue
19970 -0.08672 -0.31299 0.60551 2.16779 0.02289 -12.46 red
21608 -0.23434 -0.37384 0.68544 1.33747 0.02707 -10.06 blue
20703 -0.13433 -0.30615 0.60055 0.90324 0.02290 -9.60 blue
19584 -0.06168 -0.35151 0.66417 2.77319 0.02508 -10.48 blue
21976 -0.22161 -0.29949 0.57320 1.30962 0.02278 -9.94 blue
18770 0.02965 -0.28993 0.56589 1.10931 0.02123 -9.97 blue
13538 -0.41837 -0.26389 0.59112 1.01343 0.02562 -9.42 blue
630022 -0.24072 -0.36363 0.69176 1.71426 0.02716 -10.99 red
19873 -0.08894 -0.33334 0.61340 0.94556 0.02343 -9.54 blue
25243 -0.34630 0.53859 0.34405 0.99174 0.02419 -9.49 blue
21173 -0.15914 -0.29446 0.59506 0.77613 0.02275 -9.24 blue
23686 -0.75201 -0.13429 0.29251 0.96764 0.02716 -10.17 blue
22614 -0.60954 -0.17535 0.35239 1.80899 0.02415 -9.92 blue
19249 -0.03615 -0.30119 0.57300 0.90414 0.02162 -9.03 blue
20496 -0.13638 -0.31591 0.58887 0.85474 0.02272 -8.53 blue
21724 -0.19617 -0.31215 0.63196 1.01794 0.02435 -9.74 blue
19844 -0.09771 -0.31871 0.61322 1.52112 0.02325 -10.45 blue
17319 0.12194 -0.36083 0.70164 1.12201 0.02652 -9.67 blue
14663 -0.52420 -0.26566 0.54254 2.89731 0.02657 -12.48 red
23938 -0.26481 0.47729 0.32399 1.56495 0.02117 -10.79 red
17190 0.08360 -0.28279 0.52005 1.22879 0.01996 -9.93 blue
18771 0.02095 -0.27234 0.55045 0.93779 0.02051 -11.10 red
14220 -0.46172 -0.25207 0.58271 1.54958 0.02609 -9.84 blue
18574 0.03335 -0.35871 0.69573 1.25175 0.02604 -10.08 blue
20149 -0.12290 -0.34397 0.64580 1.07851 0.02468 -9.45 blue
24440 -0.32502 0.51771 0.34428 1.60964 0.02336 -10.16 blue
17751 0.06153 -0.26478 0.53135 0.84264 0.01993 -9.57 blue
22039 -0.20765 -0.30010 0.56203 0.90398 0.02233 -9.65 blue
23107 -0.64039 -0.16354 0.31537 1.40858 0.02437 -11.29 red
18612 0.00537 -0.27243 0.52002 2.01167 0.01961 -10.37 blue
14838 -0.50688 -0.25036 0.56454 0.95530 0.02654 -10.57 red
17777 0.07744 -0.37124 0.71814 1.35419 0.02697 -11.67 red
18760 0.02650 -0.29150 0.57384 1.03306 0.02148 -9.35 blue
19031 -0.00164 -0.36484 0.68463 1.36353 0.02579 -12.11 red
667684 -0.06122 -0.34956 0.66188 1.80473 0.02498 -10.93 red
25644 -0.42073 0.56909 0.37644 1.64279 0.02663 -11.90 red
19046 0.00246 -0.35978 0.68015 2.18686 0.02558 -10.71 red
23951 -0.27573 0.49518 0.33344 2.30842 0.02192 -10.11 blue
22026 -0.21256 -0.30423 0.57232 2.35012 0.02273 -10.65 red
18123 0.05497 -0.26790 0.52667 0.90481 0.01981 -12.05 red
22574 -0.62002 -0.16259 0.34480 1.46261 0.02422 -9.35 blue
665745 -0.00690 -0.34847 0.67420 1.75749 0.02524 -10.64 red
17586 0.06575 -0.26820 0.51212 1.57912 0.01943 -12.51 red
19061 -0.00457 -0.32545 0.65574 0.94981 0.02436 -9.88 blue
24399 -0.28052 0.44555 0.28737 1.09867 0.02002 -9.63 blue
15417 -0.47132 -0.19797 0.44174 0.87807 0.02251 -9.53 blue
23953 -0.23635 0.43272 0.28943 1.06009 0.01910 -9.94 blue
24745 -0.34960 0.59886 0.37870 1.33373 0.02625 -9.68 blue
25599 -0.42235 0.57141 0.37119 1.87678 0.02663 -11.25 red
18563 0.02863 -0.25442 0.51723 1.45917 0.01928 -9.92 blue
18589 0.02134 -0.27617 0.54266 1.02721 0.02033 -12.61 red
23689 -0.67167 -0.11701 0.25798 1.04467 0.02426 -10.72 red
24739 -0.26938 0.45426 0.28856 0.97761 0.02009 -10.13 blue
18666 0.01404 -0.27664 0.51382 1.35122 0.01949 -10.70 red
25625 -0.44171 0.58073 0.38886 1.08872 0.02745 -10.13 blue
25240 -0.36990 0.58398 0.37123 1.40883 0.02608 -10.10 blue
25074 -0.34270 0.48081 0.32543 1.07957 0.02247 -10.99 red
23593 -0.65894 -0.11605 0.25047 1.03490 0.02378 -10.33 blue
627328 0.06815 -0.38651 0.71901 1.32187 0.02720 -12.13 red
23269 -0.64281 -0.14832 0.33307 0.75926 0.02459 -9.13 blue
25192 -0.28172 0.44598 0.28604 0.80397 0.02003 -9.42 blue
24629 -0.36136 0.60766 0.37924 1.22825 0.02665 -9.79 blue
19971 -0.08699 -0.30816 0.61009 1.27357 0.02295 -9.11 blue
17875 0.06062 -0.38085 0.70513 0.94830 0.02670 -10.96 red
18152 0.07261 -0.37209 0.73561 1.73212 0.02747 -12.77 red
23688 -0.70581 -0.12201 0.27163 0.92287 0.02547 -11.56 red
23861 -0.27735 0.49508 0.33500 0.92055 0.02197 -9.90 blue
23618 -0.69453 -0.12939 0.27170 1.68065 0.02517 -10.09 blue
23910 -0.33728 0.63050 0.42111 0.91357 0.02755 -9.41 blue
25637 -0.43667 0.58971 0.38971 1.16211 0.02758 -10.39 blue
25787 -0.42314 0.58906 0.37965 1.00759 0.02718 -9.92 blue
18603 0.00496 -0.27439 0.51326 1.63921 0.01944 -10.59 red
25661 -0.44063 0.58780 0.39521 0.90580 0.02769 -9.83 blue
25805 -0.42196 0.57704 0.37572 1.51629 0.02682 -10.02 blue
20261 -0.11221 -0.31173 0.63273 1.54900 0.02378 -12.62 red
19475 -0.07979 -0.33937 0.64333 1.19855 0.02435 -10.01 blue
18664 0.01883 -0.37672 0.69056 0.96584 0.02615 -9.98 blue
25819 -0.43174 0.58666 0.38151 12.17613 0.02730 -10.97 red
25801 -0.42311 0.57626 0.37721 1.27565 0.02685 -13.07 red
25814 -0.42747 0.58160 0.37937 1.19995 0.02708 -12.79 red
25575 -0.43265 0.58424 0.37174 1.22006 0.02712 -10.83 red
18580 0.02353 -0.26999 0.54179 0.97316 0.02022 -9.90 blue
19956 -0.08201 -0.31423 0.60867 0.93546 0.02298 -9.46 blue
25670 -0.43291 0.57633 0.38503 1.52097 0.02714 -10.58 red
24731 -0.36279 0.63417 0.39519 1.33254 0.02758 -10.77 red
22120 -0.25218 -0.35076 0.68312 1.00960 0.02685 -9.75 blue
27088 -0.62081 -0.13116 0.25240 0.82800 0.02275 -9.64 blue
18783 0.02044 -0.27310 0.54448 1.02446 0.02034 -9.60 blue
18837 0.01715 -0.26146 0.51209 0.93056 0.01921 -10.00 blue
24702 -0.36857 0.63272 0.38120 1.63192 0.02741 nan blue
24780 -0.35550 0.63456 0.39780 1.12853 0.02752 -10.78 red
19011 -0.00411 -0.35744 0.68777 1.22569 0.02577 -9.17 blue
667072 -0.03641 -0.30153 0.57452 1.03857 0.02167 -9.32 blue
19373 -0.02876 -0.27521 0.55096 0.97172 0.02057 -11.24 red
25287 -0.39523 0.60086 0.37181 1.13413 0.02689 -9.90 blue
19357 -0.01687 -0.26183 0.51160 0.92187 0.01921 -9.71 blue
25427 -0.38714 0.62755 0.38186 1.72720 0.02757 -10.40 blue
19446 -0.04147 -0.27918 0.54826 0.99102 0.02058 -9.34 blue
19404 -0.02953 -0.27927 0.54760 1.05263 0.02054 -9.73 blue
19453 -0.04416 -0.28728 0.57672 0.92256 0.02154 -9.72 blue
674239 -0.23734 -0.35706 0.68284 1.24633 0.02678 -10.20 blue
